inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Brandon Morrow,1,2,3,Andres Torres,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Brandon Morrow,2,1,1,Mike Baxter,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Brandon Morrow,3,0,0,Daniel Murphy,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Miguel Batista,1,2,1,Kelly Johnson,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Miguel Batista,2,2,2,Yunel Escobar,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Miguel Batista,3,3,2,Jose Bautista,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Brandon Morrow,1,0,2,Lucas Duda,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Brandon Morrow,2,1,1,Ike Davis,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Brandon Morrow,3,0,2,Justin Turner,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Miguel Batista,0,1,2,Edwin Encarnacion,['N/A'],['Edwin Encarnacion'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Miguel Batista,1,1,3,J.P. Arencibia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Miguel Batista,1,4,2,Eric Thames,['Eric Thames'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Miguel Batista,2,1,3,Rajai Davis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Miguel Batista,3,1,0,Yan Gomes,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Brandon Morrow,1,2,3,Kirk Nieuwenhuis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Brandon Morrow,1,0,1,Ronny Cedeno,['Ronny Cedeno'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Brandon Morrow,2,2,3,Mike Nickeas,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Brandon Morrow,3,0,0,Andres Torres,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hefner,1,0,0,Jeff Mathis,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hefner,1,3,2,Kelly Johnson,['Kelly Johnson'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hefner,2,2,0,Yunel Escobar,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hefner,3,1,1,Jose Bautista,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Brandon Morrow,1,1,2,Mike Baxter,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Brandon Morrow,2,1,3,Daniel Murphy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Brandon Morrow,3,3,1,Lucas Duda,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hefner,1,1,3,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hefner,2,1,0,J.P. Arencibia,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hefner,3,3,2,Eric Thames,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Brandon Morrow,1,1,1,Ike Davis,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Brandon Morrow,2,0,0,Justin Turner,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Brandon Morrow,3,0,3,Kirk Nieuwenhuis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hefner,1,1,3,Rajai Davis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hefner,2,0,2,Yan Gomes,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hefner,2,0,1,Jeff Mathis,['Jeff Mathis'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
5,bottom,1,['Jeff Mathis'],Jeremy Hefner,2,2,1,Kelly Johnson,['N/A'],['N/A'],['Kelly Johnson'],Double,Error,1,0,1,N/A,Andres Torres
5,bottom,1,['Kelly Johnson'],Jeremy Hefner,2,0,0,Yunel Escobar,['Yunel Escobar'],['N/A'],['N/A'],Single,N/A,2,0,1,N/A,N/A
5,bottom,0,[],Jeremy Hefner,3,2,1,Jose Bautista,['N/A'],['N/A'],['N/A'],Forceout,N/A,2,0,N/A,N/A,N/A
6,top,0,[],Brandon Morrow,1,1,3,Ronny Cedeno,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,0,N/A,N/A,N/A
