AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,1,4,4,3,75,9,5,56,Josh,5,4,80,30,1,4,Josh Richardson,17,5,Richardson,F,0,Miami,2
3,2,3,1,0,0,7,4,57,James,4,3,75,31,0,2,James Johnson,11,3,Johnson,F,2,Miami,1
1,0,3,3,1,33,3,1,33,Kelly,2,2,100,18,0,5,Kelly Olynyk,5,3,Olynyk,C,1,Miami,2
4,1,2,1,0,0,5,4,80,Dion,4,2,50,24,0,3,Dion Waiters,10,2,Waiters,G,2,Miami,2
5,0,4,3,1,33,12,7,58,Goran,4,4,100,25,1,0,Goran Dragic,19,5,Dragic,G,0,Miami,2
2,2,4,0,0,0,6,5,83,Bam,5,4,80,23,0,5,Bam Adebayo,14,4,Adebayo,N/A,2,Miami,0
1,2,5,7,4,57,10,5,50,Tyler,0,0,0,32,0,1,Tyler Johnson,14,5,Johnson,N/A,0,Miami,3
1,0,2,6,4,67,8,4,50,Wayne,0,0,0,31,0,0,Wayne Ellington,12,2,Ellington,N/A,0,Miami,1
3,0,5,2,1,50,6,2,33,Justise,0,0,0,23,0,1,Justise Winslow,5,5,Winslow,N/A,1,Miami,0
2,0,0,0,0,0,0,0,0,Udonis,0,0,0,2,0,1,Udonis Haslem,0,0,Haslem,N/A,0,Miami,0
0,0,1,0,0,0,0,0,0,Jordan,0,0,0,2,0,0,Jordan Mickey,0,1,Mickey,N/A,0,Miami,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hassan,N/A,N/A,N/A,N/A,N/A,N/A,Hassan Whiteside,N/A,N/A,Whiteside,N/A,N/A,Miami,N/A
0,0,1,2,0,0,2,0,0,Dillon,0,0,0,19,0,5,Dillon Brooks,0,1,Brooks,F,0,Memphis,1
0,0,3,1,1,100,6,4,67,JaMychal,2,1,50,32,1,2,JaMychal Green,10,4,Green,F,1,Memphis,2
2,0,4,5,2,40,14,5,36,Marc,10,7,70,35,2,3,Marc Gasol,19,6,Gasol,C,0,Memphis,4
4,0,1,2,2,100,6,5,83,Andrew,4,4,100,30,0,2,Andrew Harrison,16,1,Harrison,G,2,Memphis,2
3,0,2,7,1,14,17,5,29,Tyreke,0,0,0,33,0,3,Tyreke Evans,11,2,Evans,G,0,Memphis,2
1,0,1,1,0,0,1,0,0,Mario,0,0,0,11,0,0,Mario Chalmers,0,1,Chalmers,N/A,0,Memphis,1
1,0,2,1,0,0,5,1,20,Ben,0,0,0,15,0,1,Ben McLemore,2,2,McLemore,N/A,0,Memphis,0
5,1,4,5,1,20,8,3,38,Chandler,5,2,40,24,0,3,Chandler Parsons,9,4,Parsons,N/A,2,Memphis,2
0,0,2,3,1,33,5,1,20,James,4,3,75,22,1,2,James Ennis III,6,3,Ennis,N/A,1,Memphis,0
0,0,5,0,0,0,5,3,60,Deyonta,2,1,50,13,2,1,Deyonta Davis,7,7,Davis,N/A,0,Memphis,0
0,0,0,0,0,0,1,0,0,Jarell,0,0,0,2,0,0,Jarell Martin,0,0,Martin,N/A,0,Memphis,0
0,0,0,0,0,0,1,1,100,Vincent,0,0,0,2,0,0,Vincent Hunter,2,0,Hunter,N/A,0,Memphis,0
1,0,0,0,0,0,1,0,0,Ivan,0,0,0,2,0,0,Ivan Rabb,0,0,Rabb,N/A,0,Memphis,0
