p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
4,Millwood,10,0,0,P,0,33,0,0,0,Kevin Millwood,0,,.000,0,.000,3,79,0,Kevin,0,7,,0,0,8,,0,,0,,,0,,,0,3.65,0,24,0,3,120,0,0,0,0,0,Orioles,0,,0,
,Tejada,,0,,3B,3,,0,0,4,Miguel Tejada,,1,1.000,,.275,,,1,Miguel,,,,,2,,,0,,,400,,0,,,1,,0,,0,,,0,0,0,0,0,Orioles,0,,0,
,Lugo,,0,,SS-2B,2,,0,0,4,Julio Lugo,,1,1.000,,.211,,,0,Julio,,,,,3,,,0,,,900,,0,,,4,,0,,1,,,0,1,0,0,0,Orioles,0,,0,
,Patterson,,0,,LF,1,,0,0,4,Corey Patterson,,,1.000,,.308,,,0,Corey,,,,,4,,,1,,,100,,0,,,0,,0,,1,,,1,1,2,0,1,Orioles,0,,0,
,Gonzalez,,,,,,,,,,Michael Gonzalez,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Izturis,,0,,PR-SS,0,,1,0,1,Cesar Izturis,,1,.000,,.206,,,2,Cesar,,,,,0,,,0,,,201,,0,,,0,,0,,0,,,0,0,0,0,0,Orioles,0,,0,
0,Ohman,0,0,0,P,0,1,0,0,0,Will Ohman,0,,.000,0,.000,0,3,0,Will,0,1,,0,0,0,1/3,0,,6,,,0,,,0,0.00,0,1,0,0,6,0,0,0,0,0,Orioles,0,,0,
,Roberts,,,,,,,,,,Brian Roberts,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Wigginton,,0,,2B,1,,0,0,4,Ty Wigginton,,1,1.000,,.313,,,0,Ty,,,,,1,,,0,,,200,,0,,,3,,0,,1,,,0,0,1,0,0,Orioles,0,,0,
,Hendrickson,,,,,,,,,,Mark Hendrickson,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Guthrie,,,,,,,,,,Jeremy Guthrie,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Atkins,,0,,1B,1,,0,0,4,Garrett Atkins,,1,1.000,,.227,,,2,Garrett,,,,,7,,,0,,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Orioles,0,,0,
,Montanez,,,,,,,,,,Luis Montanez,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Pie,,,,,,,,,,Felix Pie,,,,,,,,,Felix,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
1,Simon,1,0,1,P,0,7,0,0,0,Alfredo Simon,1,,.000,1,.000,0,17,0,Alfredo,5,1,,0,0,1,2/3,0,,0,,,0,,true,0,3.60,0,5,0,0,29,0,0,0,0,0,Orioles,0,,0,
,Jones,,0,,CF,1,,0,0,4,Adam Jones,,1,1.000,,.246,,,2,Adam,,,,,2,,,0,,,700,,0,,,0,,0,,1,,,0,0,1,0,0,Orioles,0,,0,
,Scott,,0,,DH,0,,0,0,2,Luke Scott,,,.000,,.259,,,0,Luke,,,,,0,,,2,,,600,,0,,,0,,0,,2,,,2,2,0,0,2,Orioles,0,,0,
,Castillo,,,,,,,,,,Alberto Castillo,,,,,,,,,Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Wieters,,0,,C,0,,0,0,4,Matt Wieters,,3,1.000,,.263,,,0,Matt,,,,,9,,,0,,,500,,0,,,1,,0,,0,,,0,0,1,0,0,Orioles,0,,0,
,Bergesen,,,,,,,,,,Brad Bergesen,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Meredith,,,,,,,,,,Cla Meredith,,,,,,,,,Cla,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
