p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Hunter,,0,,RF,0,,0,0,4,Torii Hunter,,2,1.000,,.288,,,1,Torii,,,,,2,,,0,.774,,200,,0,,,0,,1,,1,,,0,1,1,0,0,Tigers,0,.452,0,.322
4,Nathan,0,0,0,P,0,3,0,0,0,Joe Nathan,5,,1.000,7,.000,0,8,0,Joe,34,2,true,0,1,1,,0,.000,0,,,0,55,,0,4.89,0,3,0,0,8,0,0,0,0,0,Tigers,0,.000,0,.000
,Martinez,,0,,DH,0,,0,0,4,Victor Martinez,,,.000,,.337,,,0,Victor,,,,,0,,,0,.981,,400,,0,,,0,,1,,3,,,1,1,1,0,2,Tigers,0,.571,0,.410
,Cabrera,,0,,1B,2,,0,0,4,Miguel Cabrera,,1,1.000,,.312,,,1,Miguel,,,,,8,,,0,.891,,300,,0,,,0,,0,,1,,,1,1,0,0,1,Tigers,0,.520,0,.371
,Kelly,,0,,3B,0,,0,0,0,Don Kelly,,,.000,,.244,,,0,Don,,,,,0,,,0,.619,,601,,0,,,0,,0,,0,,,0,0,0,0,0,Tigers,0,.288,0,.331
,Hanrahan,,,,,,,,,,Joel Hanrahan,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Davis,,0,,CF,0,,1,0,3,Rajai Davis,,1,.000,,.284,,,0,Rajai,,,,,0,,,0,.727,,900,,0,,,0,,1,,2,,,0,0,0,0,1,Tigers,1,.405,0,.322
,Sanchez,,,,,,,,,,Anibal Sanchez,,,,,,,,,Anibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kinsler,,0,,2B,2,,0,0,4,Ian Kinsler,,1,1.000,,.274,,,1,Ian,,,,,1,,,0,.724,,100,,0,,,3,,0,,0,,,0,0,1,0,0,Tigers,0,.417,0,.307
,Putkonen,,,,,,,,,,Luke Putkonen,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
5,Scherzer,5,0,4,P,0,27,0,0,0,Max Scherzer,18,,.000,0,.000,2,76,0,Max,0,9,,0,0,6,,0,.000,0,,,0,59,true,0,3.15,0,18,0,2,116,0,0,0,0,0,Tigers,0,.000,0,.000
,Price,,,,,,,,,,David Price,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Alburquerque,,,,,,,,,,Al Alburquerque,,,,,,,,,Al,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Coke,,,,,,,,,,Phil Coke,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Romine,,0,,SS,0,,0,0,0,Andrew Romine,,,.000,,.219,,,0,Andrew,,,,,0,,,0,.539,,801,,0,,,0,,0,,0,,,0,0,0,0,0,Tigers,0,.269,0,.270
,Johnson,,,,,,,,,,Jim Johnson,,,,,,,,,Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
