p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Molina,,0,,C,0,,0,0,4,Yadier Molina,,2,1.000,,.269,,,0,Yadier,,,,,7,,,0,.755,,500,,0,,,0,,0,,2,,,0,0,0,0,1,Cardinals,0,.471,0,.284
,Fowler,,0,,RF,2,,0,0,3,Dexter Fowler,,1,1.000,,.165,,,2,Dexter,,,,,1,,,0,.561,,600,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.289,0,.272
,Martinez,,0,,1B,2,,0,0,4,Jose Martinez,,1,1.000,,.294,,,1,Jose,,,,,9,,,0,.842,,300,,0,,,0,,0,,0,,,0,0,1,0,0,Cardinals,0,.471,0,.371
0,Norris,0,0,0,P,0,3,0,0,0,Bud Norris,1,,1.000,0,.000,0,8,0,Bud,5,0,,0,0,1,,0,.000,2,907,,0,46,true,1,1.88,0,3,0,0,9,0,0,0,0,0,Cardinals,0,.000,0,.000
,Pham,,0,,CF,1,,0,0,4,Tommy Pham,,2,1.000,,.337,,,2,Tommy,,,,,5,,,0,.978,,100,,0,,,0,,0,,1,,,1,1,1,0,1,Cardinals,0,.533,0,.445
0,Gregerson,0,0,0,P,0,3,0,0,0,Luke Gregerson,0,,.000,0,.000,0,7,0,Luke,0,2,,0,0,1,,0,.000,1,901,,0,48,,0,7.71,0,3,0,0,12,0,0,0,0,0,Cardinals,0,.000,0,.000
,Pena,,,,,,,,,,Francisco Pena,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Holland,,,,,,,,,,Greg Holland,,,,,,,,,Greg,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Ozuna,,0,,LF,1,,0,0,4,Marcell Ozuna,,2,1.000,,.250,,,1,Marcell,,,,,1,,,0,.606,,400,,0,,,0,,1,,1,,,0,1,0,0,0,Cardinals,1,.339,0,.267
,Wong,,1,,2B,1,,1,0,2,Kolten Wong,,1,1.000,,.203,,,0,Kolten,,,,,2,,,0,.599,,800,,0,,,1,,0,,1,,,0,0,0,0,0,Cardinals,0,.290,0,.309
,Lyons,,,,,,,,,,Tyler Lyons,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Mikolas,,,,,,,,,,Miles Mikolas,,,,,,,,,Miles,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Voit,,,,,,,,,,Luke Voit,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Carpenter,,0,,3B,0,,0,0,4,Matt Carpenter,,,1.000,,.170,,,0,Matt,,,,,2,,,0,.642,,200,,0,,,4,,1,,2,,,1,1,2,0,1,Cardinals,0,.330,0,.312
,Gyorko,,0,,PH,0,,0,0,0,Jedd Gyorko,,,.000,,.364,,,0,Jedd,,,,,0,,,1,1.198,,905,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.682,0,.516
,Martinez,,,,,,,,,,Carlos Martinez,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Garcia,,0,,PH,0,,0,0,1,Greg Garcia,,,.000,,.235,,,1,Greg,,,,,0,,,0,.816,,902,,0,,,0,,0,,0,,,0,0,1,0,0,Cardinals,0,.500,0,.316
,Weaver,,,,,,,,,,Luke Weaver,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Gomber,,,,,,,,,,Austin Gomber,,,,,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
1,Wacha,5,0,3,P,1,23,0,0,1,Michael Wacha,4,,.000,0,.000,2,54,0,Michael,0,3,,0,0,5,,0,.000,0,900,,0,51,,0,3.62,0,15,0,2,96,0,0,0,0,0,Cardinals,0,.000,0,.000
2,Leone,1,0,0,P,0,4,0,0,0,Dominic Leone,1,,.000,2,.000,0,11,0,Dominic,0,2,,0,0,1,,0,.000,3,904,,0,46,,0,3.55,0,3,0,0,17,0,0,0,0,0,Cardinals,0,.000,0,.000
,Reyes,,,,,,,,,,Alex Reyes,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Bowman,,,,,,,,,,Matt Bowman,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,DeJong,,0,,SS,1,,0,0,2,Paul DeJong,,1,1.000,,.269,,,0,Paul,,,,,0,,,1,.856,,700,,0,,,2,,0,,0,,,0,0,0,0,0,Cardinals,0,.529,0,.327
1,Hicks,0,0,1,P,0,4,0,0,0,Jordan Hicks,1,,.000,1,.000,0,8,0,Jordan,0,0,,0,0,1,,0,.000,2,903,,0,44,,0,1.17,0,3,0,0,15,0,0,0,0,0,Cardinals,0,.000,0,.000
,Bader,,0,,PR,0,,0,0,0,Harrison Bader,,,.000,,.257,,,0,Harrison,,,,,0,,,0,.752,,906,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.343,0,.409
3,Shields,2,0,0,P,0,19,0,0,2,James Shields,1,,1.000,0,.000,1,60,3,James,0,4,,1,1,6,,0,.000,0,900,,0,67,,0,5.35,0,18,0,1,93,0,0,2,0,0,White Sox,0,.000,0,.000
,Castillo,,0,,C,2,,0,0,4,Welington Castillo,,,1.000,,.221,,,1,Welington,,,,,6,,,0,.681,,600,,0,,,1,,0,,0,,,0,0,2,0,0,White Sox,0,.397,0,.284
,Volstad,,,,,,,,,,Chris Volstad,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
1,Soria,3,0,0,P,0,4,0,0,0,Joakim Soria,0,,.000,2,.000,2,8,0,Joakim,4,1,,1,0,0,1/3,0,.000,0,905,true,0,25,,0,4.35,0,1,0,2,13,0,0,0,0,0,White Sox,0,.000,0,.000
,Avilan,,,,,,,,,,Luis Avilan,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Santiago,,,,,,,,,,Hector Santiago,,,,,,,,,Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
0,Jones,0,0,2,P,0,4,0,0,0,Nate Jones,1,,1.000,1,.000,0,7,0,Nate,1,0,,0,0,1,,0,.000,2,903,,0,42,,1,1.50,0,3,0,0,15,0,0,0,0,0,White Sox,0,.000,0,.000
1,Rondon,2,0,0,P,0,5,0,0,0,Bruce Rondon,1,,.000,0,.000,0,15,0,Bruce,0,0,,0,0,1,,0,.000,1,902,,0,42,,0,5.06,0,3,0,0,20,0,0,0,0,0,White Sox,0,.000,0,.000
,Farquhar,,,,,,,,,,Danny Farquhar,,,,,,,,,Danny,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Garcia,,0,,PH,0,,0,0,1,Leury Garcia,,1,.000,,.259,,,0,Leury,,,,,0,,,0,.662,,904,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,.345,0,.317
,Delmonico,,0,,LF,1,,0,0,4,Nicky Delmonico,,1,1.000,,.253,,,4,Nicky,,,,,2,,,0,.682,,500,,0,,,0,,0,,1,,,0,0,1,0,0,White Sox,0,.333,0,.349
,Abreu,,0,,1B,2,,0,0,4,Jose Abreu,,1,1.000,,.262,,,2,Jose,,,,,7,,,0,.815,,300,,0,,,2,,0,,1,,,0,0,0,0,0,White Sox,0,.476,0,.339
,Narvaez,,,,,,,,,,Omar Narvaez,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Sanchez,,,,,,,,,,Yolmer Sanchez,,,,,,,,,Yolmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Beck,,,,,,,,,,Chris Beck,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Davidson,,0,,3B,2,,0,0,3,Matt Davidson,,,1.000,,.256,,,0,Matt,,,,,3,,,1,.980,,400,,0,,,3,,0,,1,,,0,0,0,0,0,White Sox,0,.600,0,.380
,Thompson,,0,,RF,1,,0,0,3,Trayce Thompson,,1,1.000,,.128,,,1,Trayce,,,,,2,,,1,.479,,700,,0,,,0,,0,,0,,,0,1,1,0,0,White Sox,1,.308,0,.171
,Minaya,,,,,,,,,,Juan Minaya,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Palka,,0,,PH,1,,0,0,1,Daniel Palka,,,.000,,.375,,,0,Daniel,,,,,0,,,0,1.188,,901,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,.813,0,.375
,Rodon,,,,,,,,,,Carlos Rodon,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Bummer,,,,,,,,,,Aaron Bummer,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Fulmer,,,,,,,,,,Carson Fulmer,,,,,,,,,Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Giolito,,,,,,,,,,Lucas Giolito,,,,,,,,,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Lopez,,,,,,,,,,Reynaldo Lopez,,,,,,,,,Reynaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Anderson,,0,,SS,2,,0,0,3,Tim Anderson,,1,1.000,,.260,,,2,Tim,,,,,1,,,1,.736,,200,,0,,,2,,0,,0,,,0,0,0,0,0,White Sox,0,.423,0,.313
,Engel,,0,,CF,0,,0,0,3,Adam Engel,,1,1.000,,.167,,,0,Adam,,,,,2,,,1,.455,,800,,0,,,0,,0,,1,,,0,1,1,0,0,White Sox,1,.212,0,.243
,Moncada,,0,,2B,1,,0,0,5,Yoan Moncada,,2,1.000,,.273,,,0,Yoan,,,,,1,,,0,.882,,100,,0,,,1,,1,,2,,,0,0,0,0,2,White Sox,0,.527,0,.355
