p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Colon,,,,,,,,,,Bartolo Colon,,,,,,,,,Bartolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Reyes,,,,,,,,,,Jose Reyes,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Loney,,0,,1B,0,,0,0,4,James Loney,,3,1.000,,.284,,,2,James,,,,,5,,,0,.778,,400,,0,,,2,,0,,1,,,0,0,0,0,0,Mets,0,.442,0,.336
,Rivera,,,,,,,,,,Rene Rivera,,,,,,,,,Rene,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Johnson,,,,,,,,,,Kelly Johnson,,,,,,,,,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Wright,,,,,,,,,,David Wright,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Granderson,,0,,PR-CF,0,,0,0,0,Curtis Granderson,,,.000,,.233,,,0,Curtis,,,,,0,,,0,.754,,102,,0,,,0,,0,,0,,,0,0,0,0,0,Mets,0,.428,0,.326
,Walker,,0,,2B,1,,0,0,4,Neil Walker,,2,1.000,,.255,,,0,Neil,,,,,0,,,0,.750,,200,,0,,,2,,1,,1,,,0,0,0,0,1,Mets,0,.430,0,.320
,Duda,,,,,,,,,,Lucas Duda,,,,,,,,,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Ruggiano,,,,,,,,,,Justin Ruggiano,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Henderson,,,,,,,,,,Jim Henderson,,,,,,,,,Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Cabrera,,,,,,,,,,Asdrubal Cabrera,,,,,,,,,Asdrubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,De Aza,,0,,CF,1,,0,0,3,Alejandro De Aza,,1,1.000,,.211,,,0,Alejandro,,,,,5,,,0,.623,,100,,0,,,0,,0,,1,,,1,1,0,0,2,Mets,0,.323,0,.300
,Bruce,,0,,RF,1,,0,0,4,Jay Bruce,,1,1.000,,.262,,,2,Jay,,,,,3,,,0,.866,,300,,0,,,0,,0,,0,,,0,0,2,0,0,Mets,0,.553,0,.313
,Blevins,,,,,,,,,,Jerry Blevins,,,,,,,,,Jerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
6,Niese,2,0,1,P,0,9,0,0,0,Jonathon Niese,8,,.000,0,.100,1,22,0,Jonathon,0,2,,1,0,2,,0,.289,0,901,,0,39,,0,4.90,0,6,0,1,30,0,0,0,0,0,Mets,0,.133,0,.156
,Cespedes,,0,,PH,0,,0,0,1,Yoenis Cespedes,,1,.000,,.291,,,1,Yoenis,,,,,0,,,0,.918,,101,,0,,,0,,0,,0,,,0,0,0,0,1,Mets,0,.554,0,.364
,Lagares,,,,,,,,,,Juan Lagares,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,d'Arnaud,,0,,C,0,,0,0,4,Travis d'Arnaud,,3,1.000,,.245,,,2,Travis,,,,,10,,,0,.635,,700,,0,,,0,,0,,1,,,1,1,0,0,1,Mets,0,.343,0,.292
