p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Blanco,,,,,,,,,,Henry Blanco,,,,,,,,,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,McDonald,,0,,SS,1,,0,0,3,John McDonald,,2,1.000,,.236,,,3,John,,,,,3,,,0,.692,,800,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.415,0,.277
,Bloomquist,,,,,,,,,,Willie Bloomquist,,,,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Putz,,,,,,,,,,J.J. Putz,,,,,,,,,J.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Nieves,,,,,,,,,,Wil Nieves,,,,,,,,,Wil,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Kubel,,0,,LF,3,,0,0,4,Jason Kubel,,1,1.000,,.268,,,1,Jason,,,,,5,,,0,.864,,300,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.526,0,.338
,Hill,,0,,2B,1,,0,0,4,Aaron Hill,,2,1.000,,.299,,,2,Aaron,,,,,2,,,0,.863,,200,,0,,,5,,0,,1,,,1,1,1,0,1,D-backs,0,.509,0,.354
1,Ziegler,2,0,2,P,0,6,0,0,0,Brad Ziegler,5,,.000,2,.333,2,11,0,Brad,0,0,,0,0,0,2/3,0,.666,9,801,,0,38,,0,2.63,0,2,0,2,22,0,0,0,0,0,D-backs,0,.333,0,.333
,Bergesen,,,,,,,,,,Brad Bergesen,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
11,Kennedy,4,0,4,P,0,24,0,0,1,Ian Kennedy,11,,.000,0,.077,6,67,0,Ian,0,6,,3,0,5,1/3,0,.373,0,900,true,0,38,,0,4.44,0,16,1,6,103,0,0,0,0,0,D-backs,0,.128,0,.245
,Johnson,,0,,3B,1,,0,0,3,Chris Johnson,,1,1.000,,.274,,,1,Chris,,,,,0,,,0,.756,,700,,0,,,3,,0,,1,,,0,0,0,0,0,D-backs,0,.436,0,.320
,Young,,0,,CF,3,,0,0,4,Chris Young,,,1.000,,.222,,,3,Chris,,,,,2,,,0,.742,,100,,0,,,0,,0,,0,,,0,0,1,0,0,D-backs,0,.430,0,.312
,Hernandez,,,,,,,,,,David Hernandez,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Upton,,0,,RF,1,,0,0,4,Justin Upton,,1,1.000,,.275,,,0,Justin,,,,,1,,,0,.762,,500,,0,,,0,,0,,2,,,1,1,0,0,2,D-backs,0,.405,0,.357
0,Albers,0,0,0,P,0,1,0,0,0,Matt Albers,2,,.000,5,.000,0,4,0,Matt,0,0,,0,0,0,2/3,0,.000,7,901,,0,52,,0,2.05,0,2,0,0,8,0,0,0,0,0,D-backs,0,.000,0,.000
,Parra,,0,,PH,0,,0,0,1,Gerardo Parra,,,.000,,.276,,,0,Gerardo,,,,,0,,,0,.738,,902,,0,,,0,,1,,1,,,0,0,0,0,0,D-backs,0,.401,0,.337
,Montero,,0,,C,1,,0,0,4,Miguel Montero,,1,1.000,,.281,,,1,Miguel,,,,,6,,,0,.844,,600,,0,,,2,,1,,1,,,0,0,1,0,0,D-backs,0,.454,0,.390
,Miley,,,,,,,,,,Wade Miley,,,,,,,,,Wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
0,Zagurski,1,0,0,P,0,5,0,0,0,Mike Zagurski,0,,.000,0,.000,1,9,0,Mike,0,0,,0,0,1,1/3,0,.000,2,903,,0,48,,0,5.81,0,4,0,1,12,0,0,0,0,0,D-backs,0,.000,0,.000
,Saito,,,,,,,,,,Takashi Saito,,,,,,,,,Takashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Cahill,,,,,,,,,,Trevor Cahill,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Goldschmidt,,0,,1B,2,,0,0,3,Paul Goldschmidt,,,1.000,,.290,,,0,Paul,,,,,8,,,1,.874,,400,,0,,,1,,0,,0,,,0,1,1,0,0,D-backs,0,.519,0,.355
,Collmenter,,,,,,,,,,Josh Collmenter,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Elmore,,0,,SS,0,,0,0,0,Jake Elmore,,,.000,,.174,,,0,Jake,,,,,0,,,1,.486,,904,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.217,0,.269
,Hudson,,,,,,,,,,Daniel Hudson,,,,,,,,,Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
4,Shaw,0,0,0,P,0,3,0,0,0,Bryan Shaw,1,,.000,2,.000,0,4,0,Bryan,2,0,,0,0,1,,0,.000,8,802,,0,53,,0,4.30,0,3,0,0,4,0,0,0,0,0,D-backs,0,.000,0,.000
,Corbin,,,,,,,,,,Patrick Corbin,,,,,,,,,Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Skaggs,,,,,,,,,,Tyler Skaggs,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Wheeler,,,,,,,,,,Ryan Wheeler,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Kotsay,,,,,,,,,,Mark Kotsay,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Marquis,,,,,,,,,,Jason Marquis,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Moseley,,,,,,,,,,Dustin Moseley,,,,,,,,,Dustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Baker,,,,,,,,,,John Baker,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Street,,,,,,,,,,Huston Street,,,,,,,,,Huston,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Quentin,,0,,LF,0,,0,1,3,Carlos Quentin,,,.000,,.271,,,0,Carlos,,,,,0,,,0,.896,,400,,0,,,0,,0,,2,,,1,3,1,0,1,Padres,0,.513,0,.383
,Stults,,,,,,,,,,Eric Stults,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Volquez,,,,,,,,,,Edinson Volquez,,,,,,,,,Edinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
0,Burns,0,0,0,P,0,3,0,0,0,Cory Burns,0,,.000,0,.000,0,6,0,Cory,0,0,,0,0,1,,0,.000,0,901,,0,53,,0,3.86,0,3,0,0,8,0,0,0,0,0,Padres,0,.000,0,.000
,Blanks,,,,,,,,,,Kyle Blanks,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Headley,,0,,3B,2,,0,0,3,Chase Headley,,1,1.000,,.277,,,0,Chase,,,,,3,,,1,.837,,300,,0,,,5,,0,,1,,,1,2,0,0,2,Padres,0,.470,1,.367
,Owings,,,,,,,,,,Micah Owings,,,,,,,,,Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
12,Richard,7,0,2,P,0,30,0,0,4,Clayton Richard,11,2,1.000,0,.085,3,64,2,Clayton,0,4,,2,1,8,,0,.217,0,900,,0,58,true,1,3.72,0,24,0,3,101,0,0,2,0,0,Padres,0,.119,0,.098
,Denorfia,,0,,LF,0,,0,0,0,Chris Denorfia,,,.000,,.289,,,0,Chris,,,,,0,,,0,.792,,401,,0,,,0,,0,,0,,,0,0,0,0,0,Padres,0,.445,0,.347
,Maybin,,0,,CF,1,,0,0,3,Cameron Maybin,,2,1.000,,.229,,,2,Cameron,,,,,4,,,1,.631,,700,,0,,,0,,0,,0,,,0,0,0,0,1,Padres,0,.329,0,.302
,Luebke,,,,,,,,,,Cory Luebke,,,,,,,,,Cory,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hundley,,,,,,,,,,Nick Hundley,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Venable,,1,,RF,3,,0,0,4,Will Venable,,1,1.000,,.257,,,0,Will,,,,,4,,,0,.765,,200,,0,,,0,,0,,1,,,0,1,0,1,0,Padres,0,.435,0,.330
,Guzman,,,,,,,,,,Jesus Guzman,,,,,,,,,Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Cabrera,,0,,SS,0,,1,0,3,Everth Cabrera,,2,1.000,,.244,,,0,Everth,,,,,0,,,2,.666,,100,,0,,,1,,0,,0,,,0,1,1,0,0,Padres,0,.339,0,.327
,Alonso,,0,,1B,1,,0,0,3,Yonder Alonso,,,1.000,,.275,,,0,Yonder,,,,,7,,,1,.741,,600,,0,,,0,,0,,2,,,1,1,0,0,3,Padres,0,.397,0,.344
,Cashner,,,,,,,,,,Andrew Cashner,,,,,,,,,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Thatcher,,,,,,,,,,Joe Thatcher,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Boxberger,,,,,,,,,,Brad Boxberger,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gregerson,,,,,,,,,,Luke Gregerson,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Amarista,,0,,2B,3,,0,0,3,Alexi Amarista,,,1.000,,.249,,,0,Alexi,,,,,4,,,0,.686,,800,,0,,,2,,0,,0,,,0,0,1,0,1,Padres,0,.402,1,.284
,Grandal,,0,,C,0,,0,0,3,Yasmani Grandal,,1,1.000,,.271,,,0,Yasmani,,,,,4,,,1,.843,,500,,0,,,1,,0,,1,,,0,1,1,0,1,Padres,0,.500,0,.343
,Layne,,,,,,,,,,Tommy Layne,,,,,,,,,Tommy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Forsythe,,,,,,,,,,Logan Forsythe,,,,,,,,,Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Bass,,,,,,,,,,Anthony Bass,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Brach,,,,,,,,,,Brad Brach,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Darnell,,,,,,,,,,James Darnell,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Spence,,,,,,,,,,Josh Spence,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
