p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
2,Choate,1,0,0,P,0,4,0,0,0,Randy Choate,1,,.000,0,.000,0,9,0,Randy,0,2,,0,0,1,,0,.000,4,901,,0,53,,0,5.75,0,3,0,0,16,0,0,0,0,0,Cardinals,0,.000,0,.000
,Holliday,,0,,LF,2,,0,0,4,Matt Holliday,,1,1.000,,.261,,,1,Matt,,,,,2,,,0,.756,,300,,0,,,0,,0,,0,,,0,0,1,0,0,Cardinals,0,.383,0,.373
,Ellis,,0,,PH,0,,0,0,1,Mark Ellis,,1,.000,,.184,,,1,Mark,,,,,0,,,0,.491,,903,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.214,0,.277
,Peralta,,0,,SS,0,,0,0,2,Jhonny Peralta,,1,1.000,,.235,,,2,Jhonny,,,,,1,,,1,.739,,700,,0,,,3,,0,,0,,,0,1,1,0,0,Cardinals,0,.426,0,.313
,Wainwright,,,,,,,,,,Adam Wainwright,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Molina,,0,,C,0,,0,0,3,Yadier Molina,,2,1.000,,.285,,,0,Yadier,,,,,6,,,0,.739,,600,,0,,,2,,0,,1,,,0,0,0,0,0,Cardinals,0,.407,0,.332
,Motte,,,,,,,,,,Jason Motte,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Jay,,0,,CF,1,,0,0,4,Jon Jay,,4,1.000,,.303,,,3,Jon,,,,,3,,,0,.763,,200,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.400,0,.363
,Garcia,,,,,,,,,,Jaime Garcia,,,,,,,,,Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Neshek,,,,,,,,,,Pat Neshek,,,,,,,,,Pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Lynn,,,,,,,,,,Lance Lynn,,,,,,,,,Lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
