AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,1,4,6,3,50,17,10,59,Tobias,2,1,50,38,1,4,Tobias Harris,24,5,Harris,F,5,Orlando,0
3,0,5,6,4,67,6,4,67,Channing,0,0,0,31,0,5,Channing Frye,12,5,Frye,F,0,Orlando,1
3,0,11,0,0,0,18,10,56,Nikola,5,5,100,38,3,2,Nikola Vucevic,25,14,Vucevic,C,0,Orlando,1
8,0,2,6,3,50,13,5,39,Evan,2,1,50,31,0,0,Evan Fournier,14,2,Fournier,G,1,Orlando,4
3,1,4,1,1,100,5,3,60,Victor,5,4,80,32,2,4,Victor Oladipo,11,6,Oladipo,G,0,Orlando,4
1,0,0,0,0,0,2,1,50,Elfrid,0,0,0,6,0,2,Elfrid Payton,2,0,Payton,N/A,1,Orlando,0
2,0,3,4,1,25,6,3,50,Maurice,0,0,0,19,0,2,Maurice Harkless,7,3,Harkless,N/A,1,Orlando,0
1,0,0,2,1,50,3,1,33,Willie,0,0,0,16,0,1,Willie Green,3,0,Green,N/A,0,Orlando,0
1,0,1,0,0,0,4,1,25,Andrew,0,0,0,5,0,0,Andrew Nicholson,2,1,Nicholson,N/A,0,Orlando,0
6,0,3,1,0,0,4,2,50,Luke,1,1,100,19,0,1,Luke Ridnour,5,3,Ridnour,N/A,1,Orlando,0
1,0,0,0,0,0,1,1,100,Ben,0,0,0,6,0,0,Ben Gordon,2,0,Gordon,N/A,0,Orlando,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dewayne,N/A,N/A,N/A,N/A,N/A,N/A,Dewayne Dedmon,N/A,N/A,Dedmon,N/A,N/A,Orlando,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Aaron,N/A,N/A,N/A,N/A,N/A,N/A,Aaron Gordon,N/A,N/A,Gordon,N/A,N/A,Orlando,N/A
5,1,0,3,0,0,7,3,43,Josh,3,1,33,30,0,3,Josh Smith,7,0,Smith,F,1,Detroit,4
0,0,5,0,0,0,9,2,22,Greg,2,2,100,32,2,3,Greg Monroe,6,7,Monroe,F,0,Detroit,2
0,3,6,0,0,0,12,5,42,Andre,4,2,50,28,4,4,Andre Drummond,12,10,Drummond,C,0,Detroit,2
2,0,5,4,2,50,10,4,40,Kentavious,0,0,0,34,0,3,Kentavious Caldwell-Pope,10,5,Caldwell-Pope,G,0,Detroit,1
6,0,3,7,5,71,13,6,46,Brandon,2,1,50,32,0,1,Brandon Jennings,18,3,Jennings,G,3,Detroit,3
1,0,5,5,3,60,11,5,46,Caron,7,7,100,27,1,0,Caron Butler,20,6,Butler,N/A,0,Detroit,0
0,0,3,2,1,50,4,2,50,Kyle,2,2,100,19,0,0,Kyle Singler,7,3,Singler,N/A,0,Detroit,0
1,0,2,3,0,0,11,3,27,Jonas,0,0,0,17,3,4,Jonas Jerebko,6,5,Jerebko,N/A,0,Detroit,1
1,0,2,0,0,0,3,2,67,D.J.,4,3,75,18,0,1,D.J. Augustin,7,2,Augustin,N/A,1,Detroit,1
1,0,0,0,0,0,0,0,0,Joel,0,0,0,3,0,0,Joel Anthony,0,0,Anthony,N/A,0,Detroit,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Spencer,N/A,N/A,N/A,N/A,N/A,N/A,Spencer Dinwiddie,N/A,N/A,Dinwiddie,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cartier,N/A,N/A,N/A,N/A,N/A,N/A,Cartier Martin,N/A,N/A,Martin,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tony,N/A,N/A,N/A,N/A,N/A,N/A,Tony Mitchell,N/A,N/A,Mitchell,N/A,N/A,Detroit,N/A
