AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,1,1,4,0,0,7,2,29,Tyler,0,0,0,29,0,1,Tyler Johnson,4,1,Johnson,F,0,Miami,1
2,0,2,2,1,50,5,2,40,Kelly,2,2,100,20,2,3,Kelly Olynyk,7,4,Olynyk,F,1,Miami,3
0,2,8,0,0,0,12,11,92,Hassan,7,6,86,30,3,2,Hassan Whiteside,28,11,Whiteside,C,4,Miami,1
2,0,4,2,1,50,9,6,67,Josh,6,5,83,34,0,3,Josh Richardson,18,4,Richardson,G,2,Miami,0
5,0,6,6,1,17,14,4,29,Justise,2,1,50,35,0,1,Justise Winslow,10,6,Winslow,G,0,Miami,3
3,1,7,0,0,0,17,9,53,Dwyane,4,4,100,29,2,1,Dwyane Wade,22,9,Wade,N/A,0,Miami,1
1,0,1,5,3,60,5,3,60,Dion,0,0,0,19,0,2,Dion Waiters,9,1,Waiters,N/A,1,Miami,1
0,0,3,0,0,0,3,2,67,Bam,2,1,50,18,1,0,Bam Adebayo,5,4,Adebayo,N/A,1,Miami,0
3,3,6,3,1,33,11,6,55,James,2,2,100,27,0,2,James Johnson,15,6,Johnson,N/A,2,Miami,2
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wayne,N/A,N/A,N/A,N/A,N/A,N/A,Wayne Ellington,N/A,N/A,Ellington,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Udonis,N/A,N/A,N/A,N/A,N/A,N/A,Udonis Haslem,N/A,N/A,Haslem,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rodney,N/A,N/A,N/A,N/A,N/A,N/A,Rodney McGruder,N/A,N/A,McGruder,N/A,N/A,Miami,N/A
0,2,2,0,0,0,1,1,100,Maurice,2,1,50,19,0,2,Maurice Harkless,3,2,Harkless,F,1,Portland,0
1,0,1,1,1,100,4,2,50,Al-Farouq,0,0,0,17,0,0,Al-Farouq Aminu,5,1,Aminu,F,0,Portland,0
6,0,2,0,0,0,7,2,29,Jusuf,4,4,100,23,3,4,Jusuf Nurkic,8,5,Nurkic,C,1,Portland,2
2,0,4,14,7,50,25,13,52,CJ,0,0,0,40,1,3,CJ McCollum,33,5,McCollum,G,1,Portland,2
10,0,3,10,2,20,15,5,33,Damian,2,1,50,35,0,3,Damian Lillard,13,3,Lillard,G,1,Portland,4
4,0,1,1,0,0,9,3,33,Evan,1,1,100,26,0,1,Evan Turner,7,1,Turner,N/A,1,Portland,2
1,0,1,0,0,0,1,0,0,Zach,0,0,0,8,0,0,Zach Collins,0,1,Collins,N/A,0,Portland,1
3,0,5,6,2,33,7,2,29,Meyers,2,1,50,24,1,4,Meyers Leonard,7,6,Leonard,N/A,0,Portland,0
2,0,6,5,2,40,17,11,65,Jake,1,1,100,33,2,2,Jake Layman,25,8,Layman,N/A,1,Portland,0
1,0,1,2,1,50,7,3,43,Seth,0,0,0,16,0,2,Seth Curry,7,1,Curry,N/A,0,Portland,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Anfernee,N/A,N/A,N/A,N/A,N/A,N/A,Anfernee Simons,N/A,N/A,Simons,N/A,N/A,Portland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Caleb,N/A,N/A,N/A,N/A,N/A,N/A,Caleb Swanigan,N/A,N/A,Swanigan,N/A,N/A,Portland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Gary,N/A,N/A,N/A,N/A,N/A,N/A,Gary Trent Jr.,N/A,N/A,Trent,N/A,N/A,Portland,N/A
