rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,9,00:06:58,0,1,Kodai NARAOKA,smash,goes out of bounds,opponent goes out of bounds
2,25,00:07:34,0,2,Kodai NARAOKA,lob,landing judgment error,opponent landing judgment error
3,16,00:08:17,0,3,Kodai NARAOKA,clear,goes out of bounds,opponent goes out of bounds
4,3,00:08:39,1,3,SHI Yuqi,drop,hits the net,opponent hits the net
5,12,00:09:07,2,3,SHI Yuqi,clear,goes out of bounds,opponent goes out of bounds
6,8,00:09:35,3,3,SHI Yuqi,drop,goes out of bounds,opponent goes out of bounds
7,3,00:09:56,4,3,SHI Yuqi,wrist smash,opponent wins by landing,wins by landing
8,4,00:10:27,5,3,SHI Yuqi,net shot,hits the net,opponent hits the net
9,16,00:10:58,6,3,SHI Yuqi,defensive return drive,fails to clear the net,opponent fails to clear the net
10,4,00:11:31,6,4,Kodai NARAOKA,wrist smash,opponent wins by landing,wins by landing
11,7,00:11:54,7,4,SHI Yuqi,wrist smash,hits the net,opponent hits the net
12,26,00:12:37,8,4,SHI Yuqi,clear,goes out of bounds,opponent goes out of bounds
13,7,00:13:17,8,5,Kodai NARAOKA,return net,hits the net,opponent hits the net
14,16,00:13:51,8,6,Kodai NARAOKA,return net,hits the net,opponent hits the net
15,5,00:14:17,8,7,Kodai NARAOKA,lob,goes out of bounds,opponent goes out of bounds
16,19,00:15:17,8,8,Kodai NARAOKA,wrist smash,opponent wins by landing,wins by landing
17,9,00:15:55,9,8,SHI Yuqi,net shot,hits the net,opponent hits the net
18,12,00:16:30,10,8,SHI Yuqi,return net,goes out of bounds,opponent goes out of bounds
19,7,00:17:19,11,8,SHI Yuqi,smash,opponent wins by landing,wins by landing
20,17,00:18:44,12,8,SHI Yuqi,smash,opponent wins by landing,wins by landing
21,7,00:19:23,12,9,Kodai NARAOKA,net shot,hits the net,opponent hits the net
22,13,00:19:53,13,9,SHI Yuqi,return net,hits the net,opponent hits the net
23,10,00:20:33,14,9,SHI Yuqi,return net,fails to clear the net,opponent fails to clear the net
24,6,00:20:59,15,9,SHI Yuqi,net shot,hits the net,opponent hits the net
25,3,00:21:20,16,9,SHI Yuqi,wrist smash,opponent wins by landing,wins by landing
26,10,00:21:46,16,10,Kodai NARAOKA,wrist smash,opponent wins by landing,wins by landing
27,6,00:22:09,16,11,Kodai NARAOKA,lob,goes out of bounds,opponent goes out of bounds
29,5,00:23:25,16,13,Kodai NARAOKA,return net,opponent wins by landing,wins by landing
30,7,00:23:48,17,13,SHI Yuqi,clear,goes out of bounds,opponent goes out of bounds
31,15,00:24:46,17,14,Kodai NARAOKA,return net,hits the net,opponent hits the net
32,6,00:25:12,17,15,Kodai NARAOKA,net shot,hits the net,opponent hits the net
33,22,00:25:48,18,15,SHI Yuqi,rush,opponent wins by landing,wins by landing
34,14,00:26:36,19,15,SHI Yuqi,lob,goes out of bounds,opponent goes out of bounds
35,12,00:27:09,20,15,SHI Yuqi,smash,goes out of bounds,opponent goes out of bounds
36,3,00:27:31,21,15,SHI Yuqi,smash,opponent wins by landing,wins by landing
