inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Gio Gonzalez,1,0,1,Josh Harrison,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,2,1,0,Starling Marte,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,2,0,1,Andrew McCutchen,['N/A'],['Andrew McCutchen'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,3,2,3,Jung Ho Kang,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Charlie Morton,1,1,1,Denard Span,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Charlie Morton,1,2,1,Yunel Escobar,['Yunel Escobar'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,2,['Yunel Escobar'],Charlie Morton,1,0,0,Bryce Harper,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,0,2,N/A,N/A
1,bottom,0,[],Charlie Morton,1,1,2,Clint Robinson,['N/A'],['Clint Robinson'],['N/A'],Double,N/A,2,0,N/A,N/A,N/A
1,bottom,0,[],Charlie Morton,2,0,3,Danny Espinosa,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,0,N/A,N/A,N/A
1,bottom,1,['Clint Robinson'],Charlie Morton,2,2,2,Jose Lobaton,['Jose Lobaton'],['N/A'],['N/A'],Single,N/A,3,0,1,N/A,N/A
1,bottom,0,[],Charlie Morton,2,0,1,Ian Desmond,['Ian Desmond'],['N/A'],['Jose Lobaton'],Single,N/A,3,0,N/A,N/A,N/A
1,bottom,0,[],N/A,2,0,1,N/A,['N/A'],['Ian Desmond'],['N/A'],Stolen Base 2B,N/A,3,0,N/A,N/A,N/A
1,bottom,1,['Jose Lobaton'],Charlie Morton,2,0,1,Michael A. Taylor,['Michael A. Taylor'],['Ian Desmond'],['Ian Desmond'],Single,N/A,4,0,1,N/A,N/A
1,bottom,1,['Ian Desmond'],N/A,2,0,0,Gio Gonzalez,['N/A'],['N/A'],[],Pickoff Error 1B,N/A,5,0,N/A,N/A,N/A
1,bottom,1,['Michael A. Taylor'],Charlie Morton,2,1,2,Gio Gonzalez,['N/A'],['Gio Gonzalez'],['Michael A. Taylor'],Double,N/A,6,0,1,N/A,N/A
1,bottom,0,[],Charlie Morton,2,4,2,Denard Span,['Denard Span'],['N/A'],['N/A'],Walk,N/A,6,0,N/A,N/A,N/A
