p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Thome,,0,,DH,2,,0,0,3,Jim Thome,,1,.000,,.226,,,2,Jim,,,,,0,,,1,.828,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.468,0,.360
,Pavano,,,,,,,,,,Carl Pavano,,,,,,,,,Carl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Cuddyer,,,,,,,,,,Michael Cuddyer,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Nathan,,,,,,,,,,Joe Nathan,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Mauer,,,,,,,,,,Joe Mauer,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Morneau,,0,,1B,2,,0,0,4,Justin Morneau,,1,1.000,,.230,,,2,Justin,,,,,9,,,0,.622,,400,,0,,,2,,0,,1,,,0,0,0,0,0,Twins,0,.335,0,.287
,Rivera,,0,,C,0,,0,0,3,Rene Rivera,,1,1.000,,.179,,,0,Rene,,,,,7,,,0,.579,,800,,0,,,0,,0,,1,,,0,1,1,0,0,Twins,0,.321,0,.258
,Young,,0,,LF,2,,0,0,4,Delmon Young,,1,.000,,.224,,,2,Delmon,,,,,0,,,0,.550,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Twins,0,.286,0,.264
,Kubel,,0,,RF,1,,0,0,4,Jason Kubel,,,1.000,,.313,,,1,Jason,,,,,2,,,0,.842,,300,,0,,,1,,1,,2,,,0,0,1,0,1,Twins,0,.480,0,.362
,Dumatrait,,,,,,,,,,Phil Dumatrait,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Liriano,,,,,,,,,,Francisco Liriano,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Repko,,0,,PR-DH,0,,0,0,0,Jason Repko,,,.000,,.200,,,0,Jason,,,,,0,,,0,.486,,501,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,1,.200,0,.286
,Baker,,,,,,,,,,Scott Baker,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Tolbert,,1,,SS,1,,0,0,3,Matt Tolbert,,2,1.000,,.157,,,3,Matt,,,,,2,,,0,.421,,200,,0,,,0,,0,,0,,,0,0,1,0,1,Twins,0,.229,0,.192
4,Blackburn,7,0,0,P,0,33,0,0,0,Nick Blackburn,4,,1.000,0,.000,2,82,0,Nick,0,6,,1,2,9,,0,.000,0,,,0,71,true,3,3.20,0,27,0,2,127,0,0,0,0,0,Twins,0,.000,0,.000
,Capps,,,,,,,,,,Matt Capps,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Span,,0,,CF,0,,0,0,4,Denard Span,,1,1.000,,.301,,,1,Denard,,,,,5,,,0,.762,,100,,0,,,0,,1,,3,,,0,1,0,1,1,Twins,0,.387,0,.375
,Nishioka,,,,,,,,,,Tsuyoshi Nishioka,,,,,,,,,Tsuyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Casilla,,0,,2B,1,,0,0,3,Alexi Casilla,,,1.000,,.202,,,0,Alexi,,,,,0,,,0,.532,,900,,0,,,4,,1,,2,,,0,2,0,0,0,Twins,0,.269,0,.263
,Hughes,,,,,,,,,,Dusty Hughes,,,,,,,,,Dusty,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Slowey,,,,,,,,,,Kevin Slowey,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Butera,,,,,,,,,,Drew Butera,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Plouffe,,,,,,,,,,Trevor Plouffe,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Swarzak,,,,,,,,,,Anthony Swarzak,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Mijares,,,,,,,,,,Jose Mijares,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Burnett,,,,,,,,,,Alex Burnett,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Duensing,,,,,,,,,,Brian Duensing,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Valencia,,0,,3B,1,,0,0,4,Danny Valencia,,,1.000,,.221,,,1,Danny,,,,,0,,,0,.636,,700,,0,,,2,,0,,0,,,0,0,3,0,0,Twins,0,.349,0,.287
,Wright,,,,,,,,,,Jamey Wright,,,,,,,,,Jamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Kennedy,,0,,2B,3,,0,0,4,Adam Kennedy,,1,1.000,,.273,,,2,Adam,,,,,2,,,0,.741,,600,,0,,,1,,0,,0,,,0,0,0,0,0,Mariners,0,.436,0,.305
,Wilson,,,,,,,,,,Jack Wilson,,,,,,,,,Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Olivo,,0,,C,0,,0,0,4,Miguel Olivo,,1,.889,,.236,,,1,Miguel,,,,,7,,,0,.647,,500,,1,,,1,,1,,2,,,1,1,1,0,2,Mariners,0,.350,0,.297
