inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Matt Cain,0,4,2,Carlos Gonzalez,['Carlos Gonzalez'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Matt Cain,1,1,3,Ryan Spilborghs,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],N/A,1,0,1,Todd Helton,['N/A'],['Carlos Gonzalez'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Matt Cain,2,1,2,Todd Helton,['N/A'],['Carlos Gonzalez'],['Carlos Gonzalez'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,1,['Carlos Gonzalez'],Matt Cain,2,1,1,Troy Tulowitzki,['N/A'],['Troy Tulowitzki'],['N/A'],Double,N/A,0,1,1,N/A,N/A
1,top,0,[],Matt Cain,3,3,3,Brad Hawpe,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Hammel,1,2,0,Eugenio Velez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Hammel,2,0,0,Edgar Renteria,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Hammel,3,0,1,Nate Schierholtz,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Cain,0,1,2,Ian Stewart,['Ian Stewart'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Cain,1,1,3,Clint Barmes,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Cain,3,2,2,Yorvit Torrealba,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Hammel,1,0,1,Pablo Sandoval,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Hammel,2,1,0,Travis Ishikawa,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Hammel,3,2,1,Juan Uribe,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Cain,1,2,3,Jason Hammel,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Cain,2,0,1,Carlos Gonzalez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Cain,2,0,0,Ryan Spilborghs,['Ryan Spilborghs'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Cain,2,1,1,Todd Helton,['Todd Helton'],['N/A'],['Ryan Spilborghs'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Cain,3,0,0,Troy Tulowitzki,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
