p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Beltre,,0,,DH,0,,0,0,3,Adrian Beltre,,1,.000,,.317,,,0,Adrian,,,,,0,,,0,.874,,400,,0,,,0,,0,,2,,,1,2,0,0,2,Rangers,0,.529,0,.345
2,Nathan,0,0,0,P,0,3,0,0,0,Joe Nathan,0,,.000,1,.000,0,9,0,Joe,16,2,true,0,0,1,,0,.000,0,,,0,55,,0,1.52,0,3,0,0,12,0,0,0,0,0,Rangers,0,.000,0,.000
,Torrealba,,0,,C,0,,0,0,3,Yorvit Torrealba,,1,1.000,,.225,,,0,Yorvit,,,,,8,,,0,.635,,800,,0,,,0,,1,,1,,,0,0,1,0,0,Rangers,0,.333,0,.302
,Young,,0,,3B,2,,0,0,3,Michael Young,,,1.000,,.268,,,2,Michael,,,,,0,,,0,.646,,500,,0,,,1,,0,,0,,,0,0,1,0,0,Rangers,0,.348,0,.298
,Hamilton,,0,,LF,0,,0,0,3,Josh Hamilton,,,1.000,,.327,,,0,Josh,,,,,1,,,1,1.051,,300,,0,,,0,,0,,0,,,0,1,3,0,0,Rangers,0,.665,0,.386
0,Oswalt,9,0,1,P,0,29,0,0,0,Roy Oswalt,1,,1.000,0,.000,1,81,0,Roy,0,6,,0,1,6,2/3,0,.000,0,,,0,57,true,0,1.35,0,20,0,1,110,0,0,0,0,0,Rangers,0,.000,0,.000
,Lewis,,,,,,,,,,Colby Lewis,,,,,,,,,Colby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
2,Adams,1,0,0,P,0,2,0,0,0,Mike Adams,1,,.000,1,.000,0,5,0,Mike,1,0,,0,0,0,1/3,0,.000,12,,,0,49,,0,3.00,0,1,0,0,5,0,0,0,0,0,Rangers,0,.000,0,.000
,Napoli,,0,,1B,1,,0,0,3,Mike Napoli,,,1.000,,.236,,,0,Mike,,,,,11,,,0,.802,,700,,0,,,1,,0,,1,,,1,1,1,0,1,Rangers,0,.456,0,.346
,Kinsler,,0,,2B,3,,1,1,3,Ian Kinsler,,,1.000,,.273,,,0,Ian,,,,,1,,,0,.775,,100,,0,,,6,,0,,0,,,0,0,0,0,0,Rangers,0,.438,0,.337
,Cruz,,0,,RF,1,,0,0,3,Nelson Cruz,,,1.000,,.258,,,0,Nelson,,,,,1,,,0,.740,,600,,0,,,0,,1,,2,,,0,0,0,0,1,Rangers,0,.427,0,.313
,Feldman,,,,,,,,,,Scott Feldman,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Lowe,,,,,,,,,,Mark Lowe,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Harrison,,,,,,,,,,Matt Harrison,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Kirkman,,,,,,,,,,Michael Kirkman,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Murphy,,,,,,,,,,David Murphy,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Andrus,,0,,SS,1,,0,0,4,Elvis Andrus,,2,1.000,,.293,,,0,Elvis,,,,,2,,,0,.764,,200,,0,,,5,,0,,0,,,0,0,1,0,0,Rangers,0,.396,0,.368
