AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,3,4,2,50,16,8,50,Josh,2,0,0,36,1,2,Josh Smith,18,4,Smith,F,2,Detroit,3
5,1,5,0,0,0,13,6,46,Greg,3,2,67,34,4,0,Greg Monroe,14,9,Monroe,F,1,Detroit,3
1,2,11,0,0,0,11,4,36,Andre,1,1,100,32,4,3,Andre Drummond,9,15,Drummond,C,1,Detroit,2
1,0,1,6,1,17,10,3,30,Kentavious,2,1,50,41,2,1,Kentavious Caldwell-Pope,8,3,Caldwell-Pope,G,0,Detroit,2
5,1,5,8,5,63,18,10,56,Brandon,5,4,80,36,0,3,Brandon Jennings,29,5,Jennings,G,2,Detroit,0
0,0,8,2,0,0,2,0,0,Caron,0,0,0,26,0,0,Caron Butler,0,8,Butler,N/A,0,Detroit,1
5,0,0,2,0,0,3,0,0,D.J.,2,1,50,17,1,2,D.J. Augustin,1,1,Augustin,N/A,0,Detroit,2
0,0,5,5,2,40,10,5,50,Jonas,0,0,0,17,1,2,Jonas Jerebko,12,6,Jerebko,N/A,2,Detroit,1
0,1,3,4,1,25,6,2,33,Kyle,0,0,0,26,1,4,Kyle Singler,5,4,Singler,N/A,0,Detroit,2
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Joel,N/A,N/A,N/A,N/A,N/A,N/A,Joel Anthony,N/A,N/A,Anthony,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Gigi,N/A,N/A,N/A,N/A,N/A,N/A,Gigi Datome,N/A,N/A,Datome,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Spencer,N/A,N/A,N/A,N/A,N/A,N/A,Spencer Dinwiddie,N/A,N/A,Dinwiddie,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tony,N/A,N/A,N/A,N/A,N/A,N/A,Tony Mitchell,N/A,N/A,Mitchell,N/A,N/A,Detroit,N/A
1,0,2,0,0,0,7,1,14,Lance,0,0,0,21,1,0,Lance Thomas,2,3,Thomas,F,0,Oklahoma City,0
1,2,7,9,3,33,20,8,40,Serge,0,0,0,42,3,3,Serge Ibaka,19,10,Ibaka,F,0,Oklahoma City,2
2,5,3,0,0,0,10,5,50,Steven,3,1,33,32,5,4,Steven Adams,11,8,Adams,C,1,Oklahoma City,2
3,0,10,7,4,57,17,10,59,Jeremy,0,0,0,45,0,4,Jeremy Lamb,24,10,Lamb,G,3,Oklahoma City,4
12,0,4,6,2,33,17,9,53,Reggie,2,0,0,44,0,2,Reggie Jackson,20,4,Jackson,G,1,Oklahoma City,4
1,0,2,0,0,0,2,0,0,Kendrick,0,0,0,18,1,3,Kendrick Perkins,0,3,Perkins,N/A,1,Oklahoma City,1
1,0,1,2,1,50,3,1,33,Nick,0,0,0,17,0,1,Nick Collison,3,1,Collison,N/A,1,Oklahoma City,1
1,0,3,9,2,22,15,4,27,Anthony,1,0,0,36,0,4,Anthony Morrow,10,3,Morrow,N/A,1,Oklahoma City,0
1,0,0,3,0,0,5,0,0,Sebastian,0,0,0,11,0,2,Sebastian Telfair,0,0,Telfair,N/A,1,Oklahoma City,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Perry,N/A,N/A,N/A,N/A,N/A,N/A,Perry Jones III,N/A,N/A,Jones,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Andre,N/A,N/A,N/A,N/A,N/A,N/A,Andre Roberson,N/A,N/A,Roberson,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ish,N/A,N/A,N/A,N/A,N/A,N/A,Ish Smith,N/A,N/A,Smith,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Russell,N/A,N/A,N/A,N/A,N/A,N/A,Russell Westbrook,N/A,N/A,Westbrook,N/A,N/A,Oklahoma City,N/A
