AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
0,0,2,1,0,0,3,1,33,Brandon,0,0,0,20,0,4,Brandon Ingram,2,2,Ingram,F,0,Los Angeles,1
2,0,6,1,0,0,12,6,50,Julius,6,3,50,26,1,5,Julius Randle,15,7,Randle,F,1,Los Angeles,3
3,2,3,0,0,0,5,3,60,Tarik,2,1,50,20,1,1,Tarik Black,7,4,Black,C,1,Los Angeles,3
4,0,1,8,5,63,11,8,73,Nick,5,5,100,29,1,3,Nick Young,26,2,Young,G,2,Los Angeles,1
5,0,3,8,4,50,9,4,44,D'Angelo,2,2,100,27,0,1,D'Angelo Russell,14,3,Russell,G,1,Los Angeles,2
0,0,3,2,0,0,3,0,0,Luol,0,0,0,29,0,0,Luol Deng,0,3,Deng,N/A,1,Los Angeles,0
3,0,3,0,0,0,3,1,33,Larry,10,9,90,28,2,2,Larry Nance Jr.,11,5,Nance,N/A,1,Los Angeles,0
2,1,5,0,0,0,11,7,64,Ivica,1,1,100,21,1,3,Ivica Zubac,15,6,Zubac,N/A,0,Los Angeles,2
2,0,1,5,3,60,9,5,56,Lou,9,8,89,19,0,1,Lou Williams,21,1,Williams,N/A,1,Los Angeles,4
4,0,0,6,3,50,9,4,44,Jordan,0,0,0,21,0,4,Jordan Clarkson,11,0,Clarkson,N/A,1,Los Angeles,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jose,N/A,N/A,N/A,N/A,N/A,N/A,Jose Calderon,N/A,N/A,Calderon,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Timofey,N/A,N/A,N/A,N/A,N/A,N/A,Timofey Mozgov,N/A,N/A,Mozgov,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Thomas,N/A,N/A,N/A,N/A,N/A,N/A,Thomas Robinson,N/A,N/A,Robinson,N/A,N/A,Los Angeles,N/A
6,3,7,6,1,17,20,11,55,Giannis,21,18,86,42,1,3,Giannis Antetokounmpo,41,8,Antetokounmpo,F,2,Milwaukee,5
1,0,5,4,1,25,6,3,50,Thon,0,0,0,17,1,5,Thon Maker,7,6,Maker,F,0,Milwaukee,0
1,0,3,0,0,0,1,1,100,John,0,0,0,16,0,1,John Henson,2,3,Henson,C,1,Milwaukee,0
1,0,3,2,1,50,4,2,50,Tony,1,1,100,23,0,2,Tony Snell,6,3,Snell,G,1,Milwaukee,0
2,0,1,2,0,0,5,2,40,Matthew,1,1,100,18,0,0,Matthew Dellavedova,5,1,Dellavedova,G,1,Milwaukee,3
6,0,1,2,1,50,7,2,29,Khris,2,1,50,21,0,2,Khris Middleton,6,1,Middleton,N/A,3,Milwaukee,1
3,0,2,3,1,33,11,8,73,Malcolm,1,1,100,27,0,3,Malcolm Brogdon,18,2,Brogdon,N/A,1,Milwaukee,4
3,0,1,0,0,0,6,3,50,Greg,2,2,100,19,0,4,Greg Monroe,8,1,Monroe,N/A,1,Milwaukee,2
1,1,0,1,1,100,1,1,100,Jason,0,0,0,16,1,5,Jason Terry,3,1,Terry,N/A,0,Milwaukee,1
1,0,3,5,1,20,6,1,17,Mirza,0,0,0,19,0,1,Mirza Teletovic,3,3,Teletovic,N/A,1,Milwaukee,1
2,1,4,3,1,33,9,6,67,Michael,3,2,67,23,1,3,Michael Beasley,15,5,Beasley,N/A,0,Milwaukee,3
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Spencer,N/A,N/A,N/A,N/A,N/A,N/A,Spencer Hawes,N/A,N/A,Hawes,N/A,N/A,Milwaukee,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rashad,N/A,N/A,N/A,N/A,N/A,N/A,Rashad Vaughn,N/A,N/A,Vaughn,N/A,N/A,Milwaukee,N/A
