p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Mauer,,0,,1B,0,,0,0,4,Joe Mauer,,2,1.000,,.263,,,2,Joe,,,,,10,,,1,.738,,300,,0,,,1,,0,,2,,,0,1,1,1,1,Twins,0,.376,0,.362
,Santana,,,,,,,,,,Ervin Santana,,,,,,,,,Ervin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Suzuki,,,,,,,,,,Kurt Suzuki,,,,,,,,,Kurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Nolasco,,,,,,,,,,Ricky Nolasco,,,,,,,,,Ricky,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
0,Kintzler,1,0,0,P,0,3,0,0,0,Brandon Kintzler,0,,.000,0,.000,0,8,0,Brandon,8,0,,0,0,1,,0,.000,1,,,0,44,,0,1.99,0,3,0,0,12,0,0,0,0,0,Twins,0,.000,0,.000
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Nunez,,0,,SS,1,,0,0,4,Eduardo Nunez,,,1.000,,.296,,,1,Eduardo,,,,,2,,,1,.764,,100,,0,,,6,,0,,0,,,0,0,3,0,0,Twins,1,.439,0,.325
,Hughes,,,,,,,,,,Phil Hughes,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Plouffe,,,,,,,,,,Trevor Plouffe,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
3,Abad,0,0,0,P,0,3,0,0,0,Fernando Abad,1,,.000,1,.000,0,8,0,Fernando,1,0,,0,0,1,,0,.000,6,,,0,46,,0,2.53,0,3,0,0,13,0,0,0,0,0,Twins,0,.000,0,.000
,Escobar,,0,,3B,1,,0,0,4,Eduardo Escobar,,,1.000,,.262,,,1,Eduardo,,,,,0,,,0,.662,,700,,0,,,3,,1,,2,,,0,0,1,0,0,Twins,0,.376,0,.286
6,Gibson,9,0,0,P,0,25,0,0,0,Kyle Gibson,3,,1.000,0,.000,2,66,0,Kyle,0,6,,1,1,6,,0,.000,0,,,0,52,,0,4.54,0,18,0,2,105,0,0,0,0,0,Twins,0,.000,0,.000
,Centeno,,0,,C,1,,0,0,4,Juan Centeno,,2,1.000,,.265,,,2,Juan,,,,,8,,,0,.691,,800,,0,,,1,,0,,1,,,0,0,0,0,0,Twins,0,.392,0,.299
5,Pressly,1,0,1,P,0,5,0,0,0,Ryan Pressly,5,,.000,2,.000,0,12,0,Ryan,0,1,,0,0,1,,0,.000,6,,,0,43,true,0,3.74,0,3,0,0,20,0,0,0,0,0,Twins,0,.000,0,.000
,Santana,,,,,,,,,,Danny Santana,,,,,,,,,Danny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Boshers,,,,,,,,,,Buddy Boshers,,,,,,,,,Buddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Grossman,,0,,DH,0,,0,0,3,Robbie Grossman,,1,.000,,.280,,,1,Robbie,,,,,0,,,2,.864,,200,,0,,,0,,1,,2,,,0,2,0,0,0,Twins,0,.450,0,.414
,May,,,,,,,,,,Trevor May,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Milone,,,,,,,,,,Tommy Milone,,,,,,,,,Tommy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Tonkin,,,,,,,,,,Michael Tonkin,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Dozier,,0,,2B,1,,0,0,4,Brian Dozier,,,1.000,,.251,,,3,Brian,,,,,3,,,0,.796,,400,,0,,,4,,1,,2,,,0,1,1,0,1,Twins,0,.464,0,.332
,Rogers,,,,,,,,,,Taylor Rogers,,,,,,,,,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Vargas,,,,,,,,,,Kennys Vargas,,,,,,,,,Kennys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Rosario,,0,,LF,0,,0,0,4,Eddie Rosario,,1,.000,,.254,,,2,Eddie,,,,,0,,,0,.682,,600,,0,,,0,,0,,1,,,0,0,2,1,2,Twins,0,.411,0,.271
,Sano,,,,,,,,,,Miguel Sano,,,,,,,,,Miguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Kepler,,0,,RF,0,,0,0,3,Max Kepler,,1,1.000,,.243,,,1,Max,,,,,1,,,1,.827,,500,,0,,,1,,0,,2,,,1,2,0,0,2,Twins,0,.508,0,.319
,Mejia,,,,,,,,,,Adalberto Mejia,,,,,,,,,Adalberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Duffey,,,,,,,,,,Tyler Duffey,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Buxton,,0,,CF,1,,0,0,4,Byron Buxton,,2,1.000,,.202,,,3,Byron,,,,,2,,,0,.579,,900,,0,,,0,,0,,0,,,0,0,2,0,0,Twins,0,.328,0,.251
