inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Kyle Kendrick,1,1,2,Tony Campana,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Kyle Kendrick,2,1,0,Darwin Barney,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Kyle Kendrick,3,1,2,Starlin Castro,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Matt Garza,0,0,1,Jimmy Rollins,['Jimmy Rollins'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Matt Garza,1,2,2,Juan Pierre,['Juan Pierre'],['N/A'],['N/A'],Forceout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Matt Garza,3,2,3,Hunter Pence,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Kyle Kendrick,0,2,2,Bryan LaHair,['N/A'],['Bryan LaHair'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Kyle Kendrick,0,1,0,Jeff Baker,['N/A'],['Jeff Baker'],['Bryan LaHair'],Double,N/A,0,0,N/A,N/A,N/A
2,top,1,['Bryan LaHair'],Kyle Kendrick,1,2,1,Ian Stewart,['N/A'],['N/A'],['Jeff Baker'],Groundout,N/A,0,1,1,N/A,N/A
2,top,0,[],Kyle Kendrick,1,4,2,Joe Mather,['Joe Mather'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,top,0,[],N/A,1,1,1,Welington Castillo,['N/A'],['Joe Mather'],['N/A'],Stolen Base 2B,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Kyle Kendrick,2,3,3,Welington Castillo,['N/A'],['Joe Mather'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Kyle Kendrick,3,2,3,Matt Garza,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Matt Garza,1,1,2,Ty Wigginton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Matt Garza,2,2,3,Shane Victorino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Matt Garza,3,2,2,Laynce Nix,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Kyle Kendrick,0,0,1,Tony Campana,['Tony Campana'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Kyle Kendrick,1,1,1,Darwin Barney,['N/A'],['Tony Campana'],['Tony Campana'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,1,['Tony Campana'],Kyle Kendrick,2,0,1,Starlin Castro,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,0,2,1,N/A,N/A
3,top,0,[],Kyle Kendrick,3,2,3,Bryan LaHair,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Matt Garza,1,1,3,Brian Schneider,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Matt Garza,2,0,3,Freddy Galvis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Matt Garza,3,2,3,Kyle Kendrick,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
4,top,0,[],Kyle Kendrick,1,0,1,Jeff Baker,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
4,top,0,[],Kyle Kendrick,2,3,2,Ian Stewart,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,2,N/A,N/A,N/A
4,top,1,[],Kyle Kendrick,2,1,0,Joe Mather,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,3,1,N/A,N/A
4,top,0,[],Kyle Kendrick,3,0,0,Welington Castillo,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,3,N/A,N/A,N/A
4,bottom,0,[],Matt Garza,1,1,3,Jimmy Rollins,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
4,bottom,0,[],Matt Garza,2,2,1,Juan Pierre,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
4,bottom,0,[],Matt Garza,3,1,1,Hunter Pence,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,3,N/A,N/A,N/A
5,top,0,[],Kyle Kendrick,1,0,3,Matt Garza,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
5,top,0,[],Kyle Kendrick,2,0,3,Tony Campana,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
5,top,0,[],Kyle Kendrick,3,1,3,Darwin Barney,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
5,bottom,0,[],Matt Garza,1,1,0,Ty Wigginton,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,3,N/A,N/A,N/A
5,bottom,0,[],Matt Garza,2,3,2,Shane Victorino,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
5,bottom,0,[],Matt Garza,3,1,3,Laynce Nix,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
6,top,0,[],Kyle Kendrick,1,0,1,Starlin Castro,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
6,top,0,[],Kyle Kendrick,1,0,0,Bryan LaHair,['Bryan LaHair'],['N/A'],['N/A'],Single,N/A,0,3,N/A,N/A,N/A
6,top,0,[],Kyle Kendrick,2,1,3,Jeff Baker,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
6,top,0,[],Kyle Kendrick,3,0,0,Ian Stewart,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
6,bottom,0,[],Matt Garza,1,3,1,Brian Schneider,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,3,N/A,N/A,N/A
6,bottom,0,[],Matt Garza,2,0,3,Freddy Galvis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
6,bottom,0,[],Matt Garza,3,3,3,John Mayberry,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
7,top,0,[],Jose Contreras,1,2,3,Joe Mather,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
7,top,0,[],Jose Contreras,2,1,3,Welington Castillo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
7,top,0,[],Jose Contreras,3,0,0,Matt Garza,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
7,bottom,0,[],Matt Garza,1,1,2,Jimmy Rollins,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
7,bottom,0,[],Matt Garza,1,4,0,Juan Pierre,['Juan Pierre'],['N/A'],['N/A'],Walk,N/A,0,3,N/A,N/A,N/A
7,bottom,0,[],Matt Garza,2,2,3,Hunter Pence,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
7,bottom,0,[],Matt Garza,3,1,1,Ty Wigginton,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,3,N/A,N/A,N/A
8,top,0,[],David Herndon,0,0,0,Tony Campana,['Tony Campana'],['N/A'],['N/A'],Single,N/A,0,3,N/A,N/A,N/A
8,top,0,[],N/A,0,1,1,Darwin Barney,['N/A'],['Tony Campana'],['N/A'],Stolen Base 2B,N/A,0,3,N/A,N/A,N/A
8,top,0,[],David Herndon,1,1,1,Darwin Barney,['N/A'],['Tony Campana'],['Tony Campana'],Sac Bunt,N/A,0,3,N/A,N/A,N/A
8,top,1,['Tony Campana'],David Herndon,1,0,0,Starlin Castro,['Starlin Castro'],['N/A'],['N/A'],Fielders Choice,N/A,0,4,1,N/A,N/A
8,top,0,[],David Herndon,2,2,1,Bryan LaHair,['N/A'],['Bryan LaHair'],['N/A'],Double,N/A,0,4,N/A,N/A,N/A
8,top,1,['Bryan LaHair'],David Herndon,2,2,0,Jeff Baker,['N/A'],['Jeff Baker'],['N/A'],Single,N/A,0,5,1,N/A,N/A
8,top,0,[],David Herndon,3,2,1,Ian Stewart,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,5,N/A,N/A,N/A
8,bottom,0,[],Rafael Dolis,1,0,1,Shane Victorino,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,5,N/A,N/A,N/A
8,bottom,0,[],Rafael Dolis,2,0,2,Laynce Nix,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,5,N/A,N/A,N/A
8,bottom,0,[],Rafael Dolis,3,2,2,Brian Schneider,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,5,N/A,N/A,N/A
9,top,0,[],David Herndon,1,0,0,Joe Mather,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,5,N/A,N/A,N/A
9,top,0,[],David Herndon,2,2,3,Welington Castillo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,5,N/A,N/A,N/A
9,top,0,[],David Herndon,3,1,0,David DeJesus,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,5,N/A,N/A,N/A
9,bottom,0,[],Carlos Marmol,1,2,1,Freddy Galvis,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,5,N/A,N/A,N/A
9,bottom,0,[],Carlos Marmol,1,4,2,Pete Orr,['Pete Orr'],['N/A'],['N/A'],Walk,N/A,0,5,N/A,N/A,N/A
9,bottom,0,[],Carlos Marmol,1,4,0,Jimmy Rollins,['Jimmy Rollins'],['Pete Orr'],['N/A'],Walk,N/A,0,5,N/A,N/A,N/A
9,bottom,0,[],Carlos Marmol,2,0,2,Juan Pierre,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,5,N/A,N/A,N/A
9,bottom,0,[],Carlos Marmol,2,2,2,Hunter Pence,['Hunter Pence'],['Jimmy Rollins'],['Pete Orr'],Single,N/A,0,5,N/A,N/A,N/A
9,bottom,1,['Pete Orr'],Carlos Marmol,2,4,2,Ty Wigginton,['Ty Wigginton'],['Hunter Pence'],['Jimmy Rollins'],Walk,N/A,1,5,1,N/A,N/A
9,bottom,0,[],Carlos Marmol,3,0,2,Shane Victorino,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,5,N/A,N/A,N/A
