AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,6,3,0,0,7,2,29,Wilson,0,0,0,41,1,2,Wilson Chandler,4,7,Chandler,F,0,Denver,1
2,0,5,0,0,0,10,6,60,Kenneth,6,3,50,24,2,4,Kenneth Faried,15,7,Faried,F,0,Denver,2
0,2,2,1,0,0,5,1,20,Timofey,0,0,0,17,1,3,Timofey Mozgov,2,3,Mozgov,C,1,Denver,0
2,0,2,6,4,67,18,11,61,Arron,8,8,100,37,0,1,Arron Afflalo,34,2,Afflalo,G,1,Denver,1
12,0,3,1,0,0,9,4,44,Ty,1,0,0,32,0,2,Ty Lawson,8,3,Lawson,G,2,Denver,3
1,4,5,0,0,0,11,7,64,Jusuf,0,0,0,22,1,1,Jusuf Nurkic,14,6,Nurkic,N/A,2,Denver,2
1,0,7,0,0,0,10,8,80,JJ,1,0,0,32,4,2,JJ Hickson,16,11,Hickson,N/A,2,Denver,2
6,0,2,5,2,40,9,5,56,Nate,0,0,0,21,0,3,Nate Robinson,12,2,Robinson,N/A,0,Denver,1
1,0,0,3,1,33,5,2,40,Darrell,0,0,0,14,0,4,Darrell Arthur,5,0,Arthur,N/A,0,Denver,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Alonzo,N/A,N/A,N/A,N/A,N/A,N/A,Alonzo Gee,N/A,N/A,Gee,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Erick,N/A,N/A,N/A,N/A,N/A,N/A,Erick Green,N/A,N/A,Green,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Gary,N/A,N/A,N/A,N/A,N/A,N/A,Gary Harris,N/A,N/A,Harris,N/A,N/A,Denver,N/A
4,0,4,4,2,50,13,7,54,Shabazz,4,3,75,37,2,2,Shabazz Muhammad,19,6,Muhammad,F,2,Minnesota,0
5,0,4,3,1,33,11,4,36,Thaddeus,4,4,100,30,1,2,Thaddeus Young,13,5,Young,F,2,Minnesota,2
0,3,6,0,0,0,12,8,67,Gorgui,6,6,100,35,6,2,Gorgui Dieng,22,12,Dieng,C,2,Minnesota,2
4,0,5,5,3,60,18,8,44,Andrew,2,1,50,41,2,1,Andrew Wiggins,20,7,Wiggins,G,1,Minnesota,1
7,0,2,8,3,38,14,7,50,Mo,0,0,0,25,2,5,Mo Williams,17,4,Williams,G,0,Minnesota,4
1,0,1,2,0,0,9,2,22,Zach,2,1,50,26,0,2,Zach LaVine,5,1,LaVine,N/A,0,Minnesota,0
0,0,2,0,0,0,6,1,17,Anthony,0,0,0,15,1,1,Anthony Bennett,2,3,Bennett,N/A,0,Minnesota,3
0,0,2,2,1,50,3,1,33,Troy,0,0,0,11,0,1,Troy Daniels,3,2,Daniels,N/A,0,Minnesota,0
0,1,1,0,0,0,2,0,0,Jeff,0,0,0,11,1,1,Jeff Adrien,0,2,Adrien,N/A,0,Minnesota,0
0,0,0,0,0,0,1,0,0,Glenn,0,0,0,9,0,0,Glenn Robinson,0,0,Robinson,N/A,0,Minnesota,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chase,N/A,N/A,N/A,N/A,N/A,N/A,Chase Budinger,N/A,N/A,Budinger,N/A,N/A,Minnesota,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Robbie,N/A,N/A,N/A,N/A,N/A,N/A,Robbie Hummel,N/A,N/A,Hummel,N/A,N/A,Minnesota,N/A
