p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Wilson,,0,,C,1,,0,0,4,Bobby Wilson,,,1.000,,.248,,,3,Bobby,,,,,10,,,0,.635,,900,,0,,,1,,0,,2,,,1,1,1,0,2,Rays,0,.359,0,.276
,Longoria,,0,,3B,1,,0,0,3,Evan Longoria,,,1.000,,.281,,,1,Evan,,,,,1,,,1,.857,,300,,0,,,1,,0,,2,,,1,1,0,0,1,Rays,0,.527,0,.330
5,Jepsen,0,0,1,P,0,4,0,0,0,Kevin Jepsen,2,,.000,4,.000,0,10,0,Kevin,7,0,,0,0,1,,0,.000,3,,,0,44,,0,5.40,0,3,0,0,19,0,0,0,0,0,Rays,0,.000,0,.000
,Jennings,,,,,,,,,,Desmond Jennings,,,,,,,,,Desmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
3,Cedeno,1,0,0,P,0,4,0,0,0,Xavier Cedeno,3,,.000,5,.000,0,9,0,Xavier,0,2,,0,0,1,,0,.000,17,,,0,46,,0,3.86,0,3,0,0,13,0,0,0,0,0,Rays,0,.000,0,.000
,Morrison,,,,,,,,,,Logan Morrison,,,,,,,,,Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
15,Archer,3,0,3,P,0,22,0,0,0,Chris Archer,6,,.000,0,.000,1,59,0,Chris,0,7,,0,0,6,,0,.125,0,,,0,68,true,0,4.26,0,18,0,1,99,0,0,0,0,0,Rays,0,.000,0,.125
,Cobb,,,,,,,,,,Alex Cobb,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Boxberger,,,,,,,,,,Brad Boxberger,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
3,Colome,0,0,0,P,0,2,0,0,0,Alex Colome,1,,.000,1,.000,0,10,0,Alex,27,1,true,0,0,0,2/3,0,.000,1,,,0,45,,0,2.03,0,2,0,0,13,0,0,0,0,0,Rays,0,.000,0,.000
,Souza Jr.,,0,,RF,1,,0,0,3,Steven Souza Jr.,,,1.000,,.247,,,0,Steven,,,,,1,,,1,.705,,700,,0,,,0,,1,,2,,,0,1,0,0,0,Rays,0,.406,0,.299
,Forsythe,,0,,2B,1,,0,0,5,Logan Forsythe,,1,.750,,.277,,,2,Logan,,,,,1,,,0,.792,,100,,1,,,2,,0,,2,,,1,2,1,0,1,Rays,1,.452,0,.340
,Ramirez,,,,,,,,,,Erasmo Ramirez,,,,,,,,,Erasmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Arcia,,,,,,,,,,Oswaldo Arcia,,,,,,,,,Oswaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Andriese,,,,,,,,,,Matt Andriese,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Beckham,,0,,1B,2,,0,0,3,Tim Beckham,,1,1.000,,.218,,,3,Tim,,,,,8,,,1,.698,,800,,0,,,0,,0,,0,,,0,0,0,0,0,Rays,0,.423,0,.275
,Farquhar,,,,,,,,,,Danny Farquhar,,,,,,,,,Danny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Mahtook,,,,,,,,,,Mikie Mahtook,,,,,,,,,Mikie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Miller,,0,,SS,2,,0,0,4,Brad Miller,,1,1.000,,.256,,,2,Brad,,,,,1,,,0,.805,,400,,0,,,2,,0,,1,,,0,1,0,0,1,Rays,2,.499,0,.306
,Odorizzi,,,,,,,,,,Jake Odorizzi,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Romero,,,,,,,,,,Enny Romero,,,,,,,,,Enny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Franklin,,0,,LF,1,,0,0,4,Nick Franklin,,3,1.000,,.274,,,2,Nick,,,,,3,,,0,.743,,500,,0,,,0,,0,,0,,,0,1,0,0,1,Rays,0,.397,0,.346
1,Floro,3,0,0,P,0,5,0,0,0,Dylan Floro,0,,.000,0,.000,2,10,0,Dylan,0,0,,0,0,0,1/3,0,.000,0,,,0,30,,0,5.06,0,1,0,1,16,0,0,0,0,0,Rays,0,.000,0,.000
,Maile,,,,,,,,,,Luke Maile,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Shaffer,,,,,,,,,,Richie Shaffer,,,,,,,,,Richie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Dickerson,,0,,DH,1,,0,0,4,Corey Dickerson,,,.000,,.232,,,0,Corey,,,,,0,,,0,.730,,600,,0,,,0,,0,,1,,,0,0,2,0,0,Rays,0,.448,0,.282
,Smyly,,,,,,,,,,Drew Smyly,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Whitley,,,,,,,,,,Chase Whitley,,,,,,,,,Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Kiermaier,,0,,CF,2,,0,0,5,Kevin Kiermaier,,,1.000,,.207,,,3,Kevin,,,,,2,,,0,.690,,200,,0,,,1,,0,,0,,,0,0,3,0,0,Rays,0,.378,0,.312
,Snell,,,,,,,,,,Blake Snell,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Duffy,,,,,,,,,,Matt Duffy,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Garton,,,,,,,,,,Ryan Garton,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Mauer,,0,,1B,1,,0,0,3,Joe Mauer,,2,1.000,,.280,,,1,Joe,,,,,3,,,1,.796,,200,,0,,,0,,0,,0,,,0,0,0,0,1,Twins,0,.414,0,.382
,Santana,,,,,,,,,,Ervin Santana,,,,,,,,,Ervin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Suzuki,,0,,C,0,,0,0,3,Kurt Suzuki,,1,1.000,,.278,,,1,Kurt,,,,,7,,,1,.743,,800,,0,,,0,,0,,1,,,0,1,1,0,0,Twins,0,.424,0,.319
,Kintzler,,,,,,,,,,Brandon Kintzler,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Hughes,,,,,,,,,,Phil Hughes,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
