p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Rodriguez,,0,,DH-1B,0,,0,1,2,Alex Rodriguez,,,1.000,,.255,,,0,Alex,,,,,1,,,1,.913,,300,,0,,,0,,0,,1,,,0,0,1,0,0,Yankees,0,.555,0,.358
,Beltran,,0,,RF,1,,0,0,5,Carlos Beltran,,2,.500,,.234,,,3,Carlos,,,,,1,,,0,.664,,200,,1,,,0,,0,,1,,,1,1,1,0,1,Yankees,0,.397,0,.267
6,Sabathia,7,0,1,P,0,15,0,0,0,CC Sabathia,2,,.000,0,.000,6,39,0,CC,0,4,,0,0,2,1/3,0,.000,0,,true,0,24,,0,5.47,0,7,0,6,59,0,0,0,0,0,Yankees,0,.000,0,.000
,Teixeira,,0,,1B,1,,0,0,2,Mark Teixeira,,1,1.000,,.246,,,3,Mark,,,,,6,,,0,.954,,400,,0,,,0,,0,,0,,,0,0,0,0,0,Yankees,0,.587,0,.367
,Capuano,,,,,,,,,,Chris Capuano,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
0,Jones,0,0,1,PH-1B-P,0,4,0,0,2,Garrett Jones,0,1,1.000,0,.186,0,7,1,Garrett,0,0,,0,2,0,2/3,0,.531,0,401,,0,42,,0,0.00,0,2,1,0,17,0,0,0,0,0,Yankees,0,.326,0,.205
,McCann,,,,,,,,,,Brian McCann,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Headley,,0,,3B,0,,0,0,2,Chase Headley,,1,1.000,,.235,,,3,Chase,,,,,0,,,0,.668,,500,,0,,,1,,0,,0,,,0,0,1,0,0,Yankees,0,.379,0,.289
,Drew,,0,,2B-3B,1,,0,0,4,Stephen Drew,,1,1.000,,.177,,,2,Stephen,,,,,1,,,0,.576,,600,,0,,,1,,0,,0,,,0,0,2,0,0,Yankees,0,.323,0,.253
,Ellsbury,,,,,,,,,,Jacoby Ellsbury,,,,,,,,,Jacoby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Miller,,,,,,,,,,Andrew Miller,,,,,,,,,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Ryan,,,,,,,,,,Brendan Ryan,,,,,,,,,Brendan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Martin,,,,,,,,,,Chris Martin,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Young,,0,,PH-LF,1,,0,0,2,Chris Young,,1,1.000,,.250,,,2,Chris,,,,,1,,,0,.818,,501,,0,,,0,,0,,0,,,0,0,0,0,0,Yankees,0,.510,0,.308
,Wilson,,,,,,,,,,Justin Wilson,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Gardner,,0,,LF,0,,0,0,1,Brett Gardner,,,1.000,,.287,,,0,Brett,,,,,1,,,1,.785,,100,,0,,,0,,0,,0,,,0,0,1,0,0,Yankees,1,.419,0,.366
,Petit,,,,,,,,,,Gregorio Petit,,,,,,,,,Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Nova,,,,,,,,,,Ivan Nova,,,,,,,,,Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
1,Rogers,4,0,3,P,0,17,0,0,0,Esmil Rogers,1,,.000,0,.000,7,34,0,Esmil,0,3,,1,0,3,,0,.000,1,,,0,20,,0,4.97,0,9,0,7,59,0,0,0,0,0,Yankees,0,.000,0,.000
,Betances,,,,,,,,,,Dellin Betances,,,,,,,,,Dellin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Warren,,,,,,,,,,Adam Warren,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Pineda,,,,,,,,,,Michael Pineda,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
