p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Tejada,,0,,3B,1,,0,0,3,Miguel Tejada,,2,1.000,,.290,,,1,Miguel,,,,,0,,,0,.752,,600,,0,,,3,,0,,0,,,0,0,1,0,0,Royals,0,.419,0,.333
0,Chen,5,0,0,P,0,20,0,0,0,Bruce Chen,3,,.000,2,.000,3,45,0,Bruce,0,3,,2,0,4,2/3,0,.000,2,,,0,45,,0,1.93,0,14,0,3,66,0,0,0,0,0,Royals,0,.000,0,.000
5,Guthrie,5,0,3,P,0,15,0,0,0,Jeremy Guthrie,7,,1.000,0,.250,6,34,0,Jeremy,0,1,,0,0,2,1/3,0,.500,0,,true,0,21,,1,4.20,0,7,0,6,57,0,0,0,0,0,Royals,0,.250,0,.250
,Francoeur,,0,,RF,0,,0,0,3,Jeff Francoeur,,,1.000,,.216,,,0,Jeff,,,,,4,,,0,.593,,700,,0,,,0,,0,,1,,,0,0,2,0,0,Royals,0,.335,0,.258
,Santana,,,,,,,,,,Ervin Santana,,,,,,,,,Ervin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
1,Gutierrez,0,0,0,P,0,3,0,0,0,Juan Gutierrez,0,,.000,0,.000,0,7,0,Juan,0,0,,0,0,1,,0,.000,2,,,0,53,,0,3.32,0,3,0,0,8,0,0,0,0,0,Royals,0,.000,0,.000
,Mendoza,,,,,,,,,,Luis Mendoza,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Kottaras,,0,,C,1,,0,0,1,George Kottaras,,,1.000,,.133,,,0,George,,,,,4,,,0,.558,,301,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.267,0,.291
,Escobar,,0,,SS,1,,0,0,2,Alcides Escobar,,1,.667,,.251,,,0,Alcides,,,,,2,,,0,.611,,900,,1,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.333,0,.278
,Shields,,,,,,,,,,James Shields,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Davis,,,,,,,,,,Wade Davis,,,,,,,,,Wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Butler,,0,,DH,0,,0,0,2,Billy Butler,,1,.000,,.271,,,1,Billy,,,,,0,,,1,.775,,400,,0,,,0,,0,,0,,,0,0,1,0,0,Royals,0,.396,0,.379
,Cain,,0,,CF,2,,0,0,3,Lorenzo Cain,,1,1.000,,.266,,,1,Lorenzo,,,,,4,,,0,.716,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.386,0,.330
,Hochevar,,,,,,,,,,Luke Hochevar,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Getz,,0,,2B,1,,0,0,1,Chris Getz,,,1.000,,.214,,,0,Chris,,,,,0,,,0,.562,,901,,0,,,2,,0,,0,,,0,0,0,0,0,Royals,0,.286,0,.276
,Gordon,,0,,LF,1,,0,0,2,Alex Gordon,,1,.000,,.286,,,0,Alex,,,,,0,,,0,.755,,100,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.413,0,.342
,Paulino,,,,,,,,,,Felipe Paulino,,,,,,,,,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
