inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Tim Hudson,1,2,2,Jack Hannahan,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tim Hudson,2,2,1,Bobby Crosby,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,1,[],Tim Hudson,2,1,0,Jack Cust,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
1,top,0,[],Tim Hudson,3,2,3,Emil Brown,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Rich Harden,1,0,0,Yunel Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Rich Harden,2,2,2,Mark Kotsay,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Rich Harden,3,2,3,Chipper Jones,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Tim Hudson,0,4,2,Daric Barton,['Daric Barton'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Tim Hudson,0,1,0,Kurt Suzuki,['Kurt Suzuki'],['Daric Barton'],['N/A'],Fielders Choice,N/A,0,1,N/A,N/A,N/A
2,top,3,"['Daric Barton', 'Kurt Suzuki']",Tim Hudson,0,1,1,Ryan Sweeney,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,4,3,N/A,N/A
2,top,0,[],Tim Hudson,1,0,2,Donnie Murphy,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,4,N/A,N/A,N/A
2,top,0,[],Tim Hudson,2,0,1,Rich Harden,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,4,N/A,N/A,N/A
2,top,0,[],Tim Hudson,3,2,0,Jack Hannahan,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,4,N/A,N/A,N/A
2,bottom,0,[],Rich Harden,0,3,2,Mark Teixeira,['Mark Teixeira'],['N/A'],['N/A'],Single,N/A,0,4,N/A,N/A,N/A
2,bottom,0,[],Rich Harden,1,1,3,Brian McCann,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,4,N/A,N/A,N/A
2,bottom,0,[],Rich Harden,2,0,3,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,4,N/A,N/A,N/A
2,bottom,0,[],Rich Harden,3,1,0,Kelly Johnson,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,4,N/A,N/A,N/A
3,top,0,[],Tim Hudson,0,0,2,Bobby Crosby,['Bobby Crosby'],['N/A'],['N/A'],Single,N/A,0,4,N/A,N/A,N/A
3,top,0,[],N/A,0,3,2,Jack Cust,['N/A'],['Bobby Crosby'],['N/A'],Stolen Base 2B,N/A,0,4,N/A,N/A,N/A
3,top,0,[],Tim Hudson,0,4,2,Jack Cust,['Jack Cust'],['Bobby Crosby'],['N/A'],Walk,N/A,0,4,N/A,N/A,N/A
3,top,0,[],Tim Hudson,0,4,1,Emil Brown,['Emil Brown'],['Jack Cust'],['Bobby Crosby'],Walk,N/A,0,4,N/A,N/A,N/A
3,top,1,['Bobby Crosby'],Tim Hudson,0,4,2,Daric Barton,['Daric Barton'],['Emil Brown'],['Jack Cust'],Walk,N/A,0,5,1,N/A,N/A
3,top,0,[],Tim Hudson,2,3,1,Kurt Suzuki,['N/A'],['Daric Barton'],['Emil Brown'],Grounded Into DP,N/A,0,5,N/A,N/A,N/A
3,top,0,[],Tim Hudson,2,4,0,Ryan Sweeney,['Ryan Sweeney'],['N/A'],['N/A'],Intent Walk,N/A,0,5,N/A,N/A,N/A
3,top,0,[],Tim Hudson,3,2,3,Donnie Murphy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,5,N/A,N/A,N/A
3,bottom,0,[],Rich Harden,1,0,1,Gregor Blanco,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,5,N/A,N/A,N/A
3,bottom,0,[],Rich Harden,2,0,2,Tim Hudson,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,5,N/A,N/A,N/A
3,bottom,0,[],Rich Harden,3,0,3,Yunel Escobar,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,5,N/A,N/A,N/A
