p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Gordon,,,,,,,,,,Tom Gordon,,,,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Seanez,,,,,,,,,,Rudy Seanez,,,,,,,,,Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Jenkins,,0,,PH,1,,0,0,1,Geoff Jenkins,,,.000,,.232,,,0,Geoff,,,,,0,,,0,,,101,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Werth,,0,,CF,2,,0,0,4,Jayson Werth,,1,1.000,,.323,,,0,Jayson,,,,,2,,,0,,,200,,0,,,0,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Burrell,,0,,LF,2,,0,0,4,Pat Burrell,,,1.000,,.364,,,1,Pat,,,,,5,,,0,,,500,,0,,,0,,0,,1,,,0,0,1,0,0,Phillies,0,,0,
,Feliz,,0,,3B,2,,0,0,4,Pedro Feliz,,2,1.000,,.211,,,1,Pedro,,,,,1,,,0,,,600,,0,,,4,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Durbin,,,,,,,,,,Chad Durbin,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
0,Romero,2,0,0,P,0,5,0,0,0,J.C. Romero,0,,.000,2,.000,0,12,0,J.C.,0,1,,0,0,1,,0,,1,901,,0,,,0,0.00,0,3,0,0,17,0,0,0,0,0,Phillies,0,,0,
,Rollins,,,,,,,,,,Jimmy Rollins,,,,,,,,,Jimmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Eaton,,,,,,,,,,Adam Eaton,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
0,Lidge,1,0,1,P,0,6,0,0,0,Brad Lidge,0,,.000,0,.000,1,12,0,Brad,2,0,,0,0,1,,0,,0,102,,0,,,0,0.00,0,3,0,0,19,0,0,0,0,0,Phillies,0,,0,
,Coste,,0,,PH,0,,0,0,0,Chris Coste,,,.000,,.400,,,0,Chris,,,,,0,,,0,,,902,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Utley,,0,,2B,0,,0,0,4,Chase Utley,,1,1.000,,.313,,,0,Chase,,,,,3,,,0,,,300,,0,,,1,,0,,1,,,1,1,2,0,1,Phillies,0,,0,
,Taguchi,,0,,RF,0,,0,0,3,So Taguchi,,1,1.000,,.235,,,0,So,,,,,1,,,0,,,100,,0,,,0,,0,,0,,,0,0,2,0,0,Phillies,0,,0,
,Myers,,,,,,,,,,Brett Myers,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Snelling,,,,,,,,,,Chris Snelling,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Condrey,,,,,,,,,,Clay Condrey,,,,,,,,,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Madson,,,,,,,,,,Ryan Madson,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Rosario,,,,,,,,,,Francisco Rosario,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Victorino,,,,,,,,,,Shane Victorino,,,,,,,,,Shane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Dobbs,,0,,PH-RF,0,,0,0,1,Greg Dobbs,,,.000,,.286,,,0,Greg,,,,,0,,,0,,,903,,0,,,0,,0,,1,,,1,1,0,0,3,Phillies,0,,0,
,Howard,,0,,1B,0,,0,0,4,Ryan Howard,,2,.900,,.197,,,1,Ryan,,,,,9,,,0,,,400,,1,,,0,,0,,0,,,0,0,2,0,0,Phillies,0,,0,
,Bruntlett,,0,,SS,1,,0,0,3,Eric Bruntlett,,1,1.000,,.189,,,0,Eric,,,,,1,,,0,,,800,,0,,,3,,0,,1,,,0,1,0,0,0,Phillies,0,,0,
2,Hamels,8,0,3,P,0,31,0,0,2,Cole Hamels,2,,.000,0,.300,5,66,0,Cole,0,4,,0,0,7,,0,,0,900,true,0,,,0,1.86,0,21,0,4,102,0,0,2,0,0,Phillies,0,,0,
,Ruiz,,0,,C,1,,0,0,3,Carlos Ruiz,,,1.000,,.196,,,1,Carlos,,,,,5,,,0,,,700,,0,,,1,,0,,1,,,0,1,1,0,0,Phillies,0,,0,
,Kendrick,,,,,,,,,,Kyle Kendrick,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Mathieson,,,,,,,,,,Scott Mathieson,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Zagurski,,,,,,,,,,Mike Zagurski,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Alou,,,,,,,,,,Moises Alou,,,,,,,,,Moises,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Casanova,,,,,,,,,,Raul Casanova,,,,,,,,,Raul,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Castillo,,0,,2B,1,,0,0,4,Luis Castillo,,3,1.000,,.222,,,4,Luis,,,,,0,,,0,,,800,,0,,,3,,0,,0,,,0,0,0,0,0,Mets,0,,0,
,Delgado,,0,,1B,3,,0,0,4,Carlos Delgado,,1,.875,,.228,,,3,Carlos,,,,,7,,,0,,,500,,1,,,0,,0,,0,,,0,0,1,0,2,Mets,0,,1,
,Martinez,,,,,,,,,,Pedro Martinez,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
0,Wagner,0,0,0,P,0,3,0,0,0,Billy Wagner,0,,1.000,0,.000,0,8,0,Billy,3,0,true,0,0,1,,0,,0,903,,0,,,1,0.00,0,3,0,0,14,0,0,0,0,0,Mets,0,,0,
,Hernandez,,,,,,,,,,Orlando Hernandez,,,,,,,,,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Castro,,,,,,,,,,Ramon Castro,,,,,,,,,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Anderson,,,,,,,,,,Marlon Anderson,,,,,,,,,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Beltran,,0,,CF,2,,0,0,4,Carlos Beltran,,2,1.000,,.260,,,5,Carlos,,,,,4,,,1,,,400,,0,,,0,,0,,0,,,0,1,0,0,0,Mets,0,,0,
,Schneider,,0,,C,1,,0,0,4,Brian Schneider,,,1.000,,.306,,,2,Brian,,,,,11,,,0,,,700,,0,,,0,,0,,3,,,0,0,0,0,1,Mets,0,,0,
,Clark,,,,,,,,,,Brady Clark,,,,,,,,,Brady,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
2,Santana,4,0,0,P,0,26,0,0,4,Johan Santana,2,1,.000,0,.091,3,70,2,Johan,0,10,,1,0,7,,0,,0,900,,0,,true,0,3.25,0,21,0,3,105,0,0,3,0,0,Mets,0,,0,
,Wise,,,,,,,,,,Matt Wise,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
0,Feliciano,0,0,0,P,0,1,0,0,0,Pedro Feliciano,0,,.000,0,.000,0,3,0,Pedro,0,1,,0,0,0,1/3,0,,2,902,,0,,,0,0.00,0,1,0,0,5,0,0,0,0,0,Mets,0,,0,
0,Heilman,1,0,0,P,0,3,0,0,0,Aaron Heilman,0,,.000,1,.000,1,6,0,Aaron,0,0,,1,0,0,2/3,0,,2,901,,0,,,0,5.56,0,2,0,1,9,0,0,0,0,0,Mets,0,,0,
,Reyes,,0,,SS,2,,0,0,4,Jose Reyes,,2,.000,,.276,,,0,Jose,,,,,0,,,1,,,100,,0,,,0,,0,,0,,,0,1,0,0,0,Mets,1,,0,
,Church,,0,,RF,1,,0,0,4,Ryan Church,,,1.000,,.333,,,1,Ryan,,,,,2,,,1,,,200,,0,,,0,,0,,2,,,0,3,1,0,0,Mets,0,,0,
,Maine,,,,,,,,,,John Maine,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Wright,,0,,3B,0,,0,0,4,David Wright,,,1.000,,.333,,,0,David,,,,,0,,,1,,,300,,0,,,2,,2,,4,,,0,1,0,1,2,Mets,0,,0,
,Burgos,,,,,,,,,,Ambiorix Burgos,,,,,,,,,Ambiorix,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Pagan,,0,,LF,2,,0,0,5,Angel Pagan,,1,1.000,,.339,,,2,Angel,,,,,3,,,0,,,600,,0,,,0,,1,,2,,,0,0,0,0,1,Mets,0,,0,
,Vargas,,,,,,,,,,Jason Vargas,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Pelfrey,,,,,,,,,,Mike Pelfrey,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
