AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,2,9,0,0,0,6,2,33,Michael,10,6,60,35,4,4,Michael Kidd-Gilchrist,10,13,Kidd-Gilchrist,F,1,Charlotte,1
0,0,1,6,1,17,14,3,21,Marvin,6,6,100,30,1,4,Marvin Williams,13,2,Williams,F,0,Charlotte,1
0,0,2,0,0,0,4,2,50,Roy,0,0,0,17,0,3,Roy Hibbert,4,2,Hibbert,C,1,Charlotte,1
4,2,6,6,2,33,10,3,30,Nicolas,5,5,100,35,1,0,Nicolas Batum,13,7,Batum,G,0,Charlotte,1
5,0,6,9,2,22,25,10,40,Kemba,3,3,100,37,1,1,Kemba Walker,25,7,Walker,G,1,Charlotte,1
4,0,10,9,7,78,13,7,54,Marco,2,1,50,33,0,2,Marco Belinelli,22,10,Belinelli,N/A,0,Charlotte,4
4,1,6,2,0,0,6,4,67,Spencer,0,0,0,21,0,2,Spencer Hawes,8,6,Hawes,N/A,0,Charlotte,3
3,0,4,8,3,38,12,6,50,Frank,0,0,0,36,1,4,Frank Kaminsky,15,5,Kaminsky,N/A,1,Charlotte,1
7,0,0,3,0,0,7,3,43,Ramon,2,0,0,21,0,1,Ramon Sessions,6,0,Sessions,N/A,3,Charlotte,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Treveon,N/A,N/A,N/A,N/A,N/A,N/A,Treveon Graham,N/A,N/A,Graham,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jeremy,N/A,N/A,N/A,N/A,N/A,N/A,Jeremy Lamb,N/A,N/A,Lamb,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brian,N/A,N/A,N/A,N/A,N/A,N/A,Brian Roberts,N/A,N/A,Roberts,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cody,N/A,N/A,N/A,N/A,N/A,N/A,Cody Zeller,N/A,N/A,Zeller,N/A,N/A,Charlotte,N/A
1,0,4,3,2,67,8,2,25,Dante,0,0,0,43,4,5,Dante Cunningham,6,8,Cunningham,F,1,New Orleans,0
2,3,14,5,2,40,27,15,56,Anthony,8,6,75,42,2,3,Anthony Davis,38,16,Davis,F,1,New Orleans,2
1,0,3,0,0,0,0,0,0,Omer,0,0,0,13,2,1,Omer Asik,0,5,Asik,C,1,New Orleans,1
4,0,3,1,0,0,7,1,14,E'Twaun,0,0,0,18,1,0,E'Twaun Moore,2,4,Moore,G,1,New Orleans,1
8,0,5,5,1,20,12,6,50,Tim,4,4,100,36,0,3,Tim Frazier,17,5,Frazier,G,1,New Orleans,0
1,1,4,2,0,0,8,2,25,Terrence,4,3,75,20,0,3,Terrence Jones,7,4,Jones,N/A,1,New Orleans,1
1,2,2,0,0,0,1,0,0,Solomon,4,4,100,25,0,3,Solomon Hill,4,2,Hill,N/A,0,New Orleans,0
9,0,2,7,3,43,17,9,53,Jrue,2,1,50,30,0,4,Jrue Holiday,22,2,Holiday,N/A,1,New Orleans,3
0,0,6,11,6,55,14,7,50,Langston,3,3,100,31,1,1,Langston Galloway,23,7,Galloway,N/A,2,New Orleans,3
0,0,0,2,0,0,4,1,25,Buddy,0,0,0,6,0,0,Buddy Hield,2,0,Hield,N/A,0,New Orleans,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Alexis,N/A,N/A,N/A,N/A,N/A,N/A,Alexis Ajinca,N/A,N/A,Ajinca,N/A,N/A,New Orleans,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Archie,N/A,N/A,N/A,N/A,N/A,N/A,Archie Goodwin,N/A,N/A,Goodwin,N/A,N/A,New Orleans,N/A
