p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Ausmus,,,,,,,,,,Brad Ausmus,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Castro,,0,,SS,1,,0,0,1,Juan Castro,,,1.000,,.347,,,0,Juan,,,,,1,,,0,,,701,,0,,,1,,0,,0,,,0,0,0,0,0,Dodgers,0,,0,
,Loretta,,0,,PH,0,,0,0,1,Mark Loretta,,1,.000,,.241,,,1,Mark,,,,,0,,,0,,,102,,0,,,0,,0,,0,,,0,0,0,0,0,Dodgers,0,,0,
,Ramirez,,0,,LF,2,,0,0,4,Manny Ramirez,,1,1.000,,.341,,,0,Manny,,,,,2,,,0,,,300,,0,,,0,,0,,0,,,0,0,1,0,0,Dodgers,0,,0,
,Schmidt,,,,,,,,,,Jason Schmidt,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Milton,,,,,,,,,,Eric Milton,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Mientkiewicz,,,,,,,,,,Doug Mientkiewicz,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Wolf,,,,,,,,,,Randy Wolf,,,,,,,,,Randy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Mota,,,,,,,,,,Guillermo Mota,,,,,,,,,Guillermo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
3,Weaver,4,0,1,P,0,18,0,0,1,Jeff Weaver,5,,1.000,0,.333,2,46,0,Jeff,0,2,,1,0,4,1/3,0,,0,901,,0,,,1,3.54,0,13,1,2,58,0,0,0,0,0,Dodgers,0,,0,
,Blake,,0,,3B,0,,0,0,4,Casey Blake,,1,1.000,,.285,,,0,Casey,,,,,0,,,0,,,400,,0,,,2,,0,,1,,,0,0,2,0,0,Dodgers,0,,0,
,Furcal,,0,,SS,0,,0,0,3,Rafael Furcal,,2,1.000,,.254,,,1,Rafael,,,,,0,,,0,,,100,,0,,,3,,0,,1,,,0,0,1,0,0,Dodgers,0,,0,
0,Vargas,1,0,0,P,0,4,0,0,0,Claudio Vargas,0,,.000,0,.000,0,10,0,Claudio,0,0,,0,0,1,,0,,0,103,,0,,,0,0.00,0,3,0,0,16,0,0,0,0,0,Dodgers,0,,0,
,Pierre,,0,,CF,0,,0,0,4,Juan Pierre,,4,1.000,,.322,,,1,Juan,,,,,5,,,0,,,200,,0,,,0,,0,,0,,,0,0,0,0,0,Dodgers,0,,0,
,Ohman,,,,,,,,,,Will Ohman,,,,,,,,,Will,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Hudson,,0,,2B,1,,0,0,2,Orlando Hudson,,,1.000,,.289,,,0,Orlando,,,,,3,,,0,,,700,,0,,,2,,0,,1,,,0,1,0,1,0,Dodgers,0,,0,
,Kuo,,,,,,,,,,Hung-Chih Kuo,,,,,,,,,Hung-Chih,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Loney,,0,,1B,0,,0,0,3,James Loney,,2,1.000,,.279,,,1,James,,,,,8,,,0,,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Dodgers,0,,0,
,Belisario,,,,,,,,,,Ronald Belisario,,,,,,,,,Ronald,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Martin,,0,,C,0,,0,1,2,Russell Martin,,2,1.000,,.256,,,0,Russell,,,,,5,,,0,,,800,,0,,,0,,0,,0,,,0,0,0,0,1,Dodgers,0,,0,
,Ethier,,0,,RF,1,,0,0,3,Andre Ethier,,2,1.000,,.248,,,1,Andre,,,,,1,,,0,,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Dodgers,0,,0,
,Paul,,,,,,,,,,Xavier Paul,,,,,,,,,Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
5,Billingsley,9,0,0,P,0,14,0,0,0,Chad Billingsley,9,,.000,0,.235,6,35,0,Chad,0,0,,1,0,1,2/3,0,,0,900,true,0,,,0,3.76,0,5,0,6,52,0,0,0,0,0,Dodgers,0,,0,
,Broxton,,,,,,,,,,Jonathan Broxton,,,,,,,,,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,DeWitt,,0,,PH-SS-2B,2,,0,0,2,Blake DeWitt,,,1.000,,.160,,,1,Blake,,,,,2,,,0,,,902,,0,,,1,,0,,0,,,0,0,0,0,0,Dodgers,0,,0,
0,Elbert,2,0,0,P,0,8,0,0,0,Scott Elbert,1,,.000,0,.250,0,24,0,Scott,0,3,,0,0,2,,0,,0,101,,0,,,0,3.97,0,6,0,0,33,0,0,0,0,0,Dodgers,0,,0,
,McDonald,,,,,,,,,,James McDonald,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Wade,,,,,,,,,,Cory Wade,,,,,,,,,Cory,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Kemp,,,,,,,,,,Matt Kemp,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Troncoso,,,,,,,,,,Ramon Troncoso,,,,,,,,,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Kershaw,,,,,,,,,,Clayton Kershaw,,,,,,,,,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Leach,,,,,,,,,,Brent Leach,,,,,,,,,Brent,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Kuroda,,,,,,,,,,Hiroki Kuroda,,,,,,,,,Hiroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodgers,,,,
,Boone,,,,,,,,,,Aaron Boone,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Brocail,,,,,,,,,,Doug Brocail,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Erstad,,0,,1B,2,,0,0,5,Darin Erstad,,,1.000,,.176,,,2,Darin,,,,,14,,,0,,,800,,0,,,2,,0,,2,,,0,0,1,0,0,Astros,0,,0,
,Hampton,,,,,,,,,,Mike Hampton,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Hawkins,,,,,,,,,,LaTroy Hawkins,,,,,,,,,LaTroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Moehler,,,,,,,,,,Brian Moehler,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rodriguez,,0,,C,1,,0,0,5,Ivan Rodriguez,,,1.000,,.256,,,0,Ivan,,,,,5,,,0,,,700,,0,,,0,,0,,4,,,1,2,0,0,2,Astros,0,,0,
,Tejada,,0,,SS,3,,0,0,5,Miguel Tejada,,,1.000,,.329,,,3,Miguel,,,,,1,,,0,,,300,,0,,,2,,0,,2,,,1,1,0,0,1,Astros,0,,0,
,Ortiz,,,,,,,,,,Russ Ortiz,,,,,,,,,Russ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Byrdak,,,,,,,,,,Tim Byrdak,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Lee,,0,,LF,2,,0,0,4,Carlos Lee,,1,1.000,,.307,,,3,Carlos,,,,,1,,,0,,,400,,0,,,0,,0,,1,,,0,1,0,0,0,Astros,0,,0,
,Blum,,0,,3B,2,,0,0,5,Geoff Blum,,1,1.000,,.283,,,1,Geoff,,,,,0,,,0,,,500,,0,,,3,,1,,2,,,0,1,0,0,2,Astros,0,,0,
,Berkman,,,,,,,,,,Lance Berkman,,,,,,,,,Lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Quintero,,,,,,,,,,Humberto Quintero,,,,,,,,,Humberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Michaels,,0,,LF,0,,0,0,1,Jason Michaels,,,1.000,,.173,,,1,Jason,,,,,1,,,0,,,401,,0,,,0,,0,,0,,,0,0,1,0,0,Astros,0,,0,
4,Oswalt,4,1,0,P,0,31,0,0,2,Roy Oswalt,6,2,1.000,0,.162,1,73,3,Roy,0,5,,0,1,9,,1,,0,900,,0,,true,3,3.65,0,27,0,1,105,0,0,1,0,0,Astros,0,,0,
,Coste,,,,,,,,,,Chris Coste,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Paronto,,,,,,,,,,Chad Paronto,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Valverde,,,,,,,,,,Jose Valverde,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Matsui,,0,,2B,2,,0,0,5,Kazuo Matsui,,1,1.000,,.260,,,2,Kazuo,,,,,0,,,0,,,200,,0,,,4,,0,,2,,,0,1,0,0,0,Astros,0,,0,
,Keppinger,,,,,,,,,,Jeff Keppinger,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rodriguez,,,,,,,,,,Wandy Rodriguez,,,,,,,,,Wandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Fulchino,,,,,,,,,,Jeff Fulchino,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Sampson,,,,,,,,,,Chris Sampson,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Wright,,,,,,,,,,Wesley Wright,,,,,,,,,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Pence,,0,,RF,0,,0,0,5,Hunter Pence,,4,1.000,,.299,,,2,Hunter,,,,,1,,,0,,,600,,0,,,0,,1,,1,,,0,1,0,0,2,Astros,0,,0,
,Bourn,,0,,CF,0,,0,0,5,Michael Bourn,,1,1.000,,.284,,,1,Michael,,,,,3,,,0,,,100,,0,,,0,,1,,2,,,0,1,2,0,1,Astros,0,,0,
,Duran,,,,,,,,,,German Duran,,,,,,,,,German,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Arias,,,,,,,,,,Alberto Arias,,,,,,,,,Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
