AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,1,1,7,6,86,10,8,80,Wesley,2,2,100,36,0,2,Wesley Johnson,24,1,Johnson,F,1,LA,0
10,0,8,8,3,38,19,9,47,Blake,8,5,62,37,2,3,Blake Griffin,26,10,Griffin,F,1,LA,6
2,2,14,0,0,0,6,6,100,DeAndre,2,2,100,37,2,2,DeAndre Jordan,14,16,Jordan,C,0,LA,1
8,0,0,6,3,50,15,7,47,Lou,3,3,100,37,1,0,Lou Williams,20,1,Williams,G,1,LA,6
5,1,2,5,3,60,12,7,58,Austin,4,1,25,37,0,1,Austin Rivers,18,2,Rivers,G,2,LA,0
2,0,1,1,0,0,3,2,67,Jawun,0,0,0,19,0,4,Jawun Evans,4,1,Evans,N/A,0,LA,1
0,0,1,0,0,0,2,1,50,Willie,0,0,0,11,0,1,Willie Reed,2,1,Reed,N/A,0,LA,0
0,0,0,1,0,0,1,0,0,Sindarius,0,0,0,7,0,1,Sindarius Thornwell,0,0,Thornwell,N/A,0,LA,0
1,0,0,2,0,0,6,3,50,Sam,0,0,0,11,1,0,Sam Dekker,6,1,Dekker,N/A,2,LA,0
1,0,0,0,0,0,2,1,50,C.J.,0,0,0,8,0,1,C.J. Williams,2,0,Williams,N/A,0,LA,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Danilo,N/A,N/A,N/A,N/A,N/A,N/A,Danilo Gallinari,N/A,N/A,Gallinari,N/A,N/A,LA,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Montrezl,N/A,N/A,N/A,N/A,N/A,N/A,Montrezl Harrell,N/A,N/A,Harrell,N/A,N/A,LA,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jamil,N/A,N/A,N/A,N/A,N/A,N/A,Jamil Wilson,N/A,N/A,Wilson,N/A,N/A,LA,N/A
3,0,1,3,0,0,7,1,14,Taurean,0,0,0,21,0,2,Taurean Prince,2,1,Prince,F,2,Atlanta,2
3,0,7,0,0,0,9,7,78,John,0,0,0,38,3,4,John Collins,14,10,Collins,F,4,Atlanta,2
1,1,3,4,3,75,8,6,75,Dewayne,4,2,50,29,3,4,Dewayne Dedmon,17,6,Dedmon,C,0,Atlanta,1
0,0,4,6,4,67,9,5,56,Kent,0,0,0,28,1,2,Kent Bazemore,14,5,Bazemore,G,1,Atlanta,4
7,0,2,4,1,25,21,8,38,Dennis,2,2,100,33,1,0,Dennis Schroder,19,3,Schroder,G,1,Atlanta,2
1,0,1,0,0,0,1,0,0,Ersan,0,0,0,5,0,1,Ersan Ilyasova,0,1,Ilyasova,N/A,0,Atlanta,0
2,0,3,5,1,20,11,7,64,Marco,5,5,100,26,0,3,Marco Belinelli,20,3,Belinelli,N/A,2,Atlanta,1
2,0,2,3,0,0,4,0,0,Malcolm,2,2,100,15,0,2,Malcolm Delaney,2,2,Delaney,N/A,0,Atlanta,1
5,0,3,1,0,0,4,1,25,Josh,2,2,100,15,1,0,Josh Magette,4,4,Magette,N/A,0,Atlanta,0
0,0,0,1,0,0,5,4,80,Tyler,0,0,0,17,0,2,Tyler Cavanaugh,8,0,Cavanaugh,N/A,0,Atlanta,0
2,1,1,2,1,50,4,1,25,DeAndre',0,0,0,13,0,0,DeAndre' Bembry,3,1,Bembry,N/A,0,Atlanta,2
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tyler,N/A,N/A,N/A,N/A,N/A,N/A,Tyler Dorsey,N/A,N/A,Dorsey,N/A,N/A,Atlanta,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Miles,N/A,N/A,N/A,N/A,N/A,N/A,Miles Plumlee,N/A,N/A,Plumlee,N/A,N/A,Atlanta,N/A
