p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Damon,,0,,LF,1,,0,0,5,Johnny Damon,,1,1.000,,.273,,,4,Johnny,,,,,4,,,0,.842,,200,,0,,,0,,0,,2,,,1,1,1,0,2,Yankees,0,.477,0,.365
,Jeter,,0,,SS,1,,0,0,4,Derek Jeter,,1,1.000,,.286,,,0,Derek,,,,,2,,,1,.826,,100,,0,,,1,,0,,2,,,0,1,0,0,0,Yankees,0,.482,0,.344
0,Pettitte,9,0,0,P,0,29,0,0,0,Andy Pettitte,2,,1.000,0,.000,2,67,0,Andy,0,0,,0,0,7,,0,.000,0,,,0,51,true,3,2.53,0,21,0,2,105,0,0,0,0,0,Yankees,0,.000,0,.000
,Posada,,0,,C,0,,0,0,4,Jorge Posada,,,1.000,,.279,,,0,Jorge,,,,,3,,,0,.928,,400,,0,,,0,,0,,2,,,0,0,2,0,0,Yankees,0,.581,0,.347
0,Rivera,1,0,0,P,0,4,0,0,0,Mariano Rivera,0,,1.000,0,.000,0,8,0,Mariano,4,1,true,0,1,1,,0,.000,0,,,0,52,,0,0.00,0,3,0,0,12,0,0,0,0,0,Yankees,0,.000,0,.000
,Rodriguez,,,,,,,,,,Alex Rodriguez,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Molina,,,,,,,,,,Jose Molina,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Marte,,,,,,,,,,Damaso Marte,,,,,,,,,Damaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Burnett,,,,,,,,,,A.J. Burnett,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Sabathia,,,,,,,,,,CC Sabathia,,,,,,,,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Ransom,,0,,3B,1,,0,0,4,Cody Ransom,,,1.000,,.159,,,3,Cody,,,,,0,,,0,.469,,800,,0,,,1,,0,,1,,,0,0,2,0,0,Yankees,0,.273,0,.196
,Nady,,,,,,,,,,Xavier Nady,,,,,,,,,Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Veras,,,,,,,,,,Jose Veras,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Teixeira,,0,,1B,2,,0,0,4,Mark Teixeira,,,1.000,,.211,,,1,Mark,,,,,12,,,1,.854,,300,,0,,,2,,0,,1,,,0,0,1,0,1,Yankees,0,.500,0,.354
,Wang,,,,,,,,,,Chien-Ming Wang,,,,,,,,,Chien-Ming,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Matsui,,0,,DH,1,,0,0,3,Hideki Matsui,,,.000,,.235,,,0,Hideki,,,,,0,,,1,.821,,700,,0,,,0,,1,,2,,,0,1,0,0,0,Yankees,0,.412,0,.409
,Cano,,0,,2B,1,,0,0,4,Robinson Cano,,2,1.000,,.377,,,4,Robinson,,,,,2,,,0,1.045,,500,,0,,,3,,0,,1,,,0,0,0,0,0,Yankees,0,.604,0,.441
0,Bruney,2,0,0,P,0,5,0,0,0,Brian Bruney,2,,1.000,0,.000,1,14,0,Brian,0,0,,0,0,1,,0,.000,4,,,0,45,,1,3.38,0,3,0,1,21,0,0,0,0,0,Yankees,0,.000,0,.000
