p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Cabrera,,0,,SS,1,,0,0,4,Orlando Cabrera,,2,1.000,,.263,,,1,Orlando,,,,,1,,,0,,,200,,0,,,1,,1,,1,,,0,1,0,0,0,Reds,0,,0,
,Cairo,,0,,3B,2,,0,0,4,Miguel Cairo,,,1.000,,.288,,,3,Miguel,,,,,2,,,0,,,600,,0,,,2,,0,,1,,,0,0,1,0,0,Reds,0,,0,
,Edmonds,,,,,,,,,,Jim Edmonds,,,,,,,,,Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
3,Rhodes,0,0,1,P,0,2,0,0,0,Arthur Rhodes,4,,.000,2,.000,0,4,0,Arthur,0,0,,0,0,0,1/3,0,,24,902,,0,,,0,2.09,0,1,0,0,10,0,0,0,0,0,Reds,0,,0,
,Rolen,,,,,,,,,,Scott Rolen,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Springer,,,,,,,,,,Russ Springer,,,,,,,,,Russ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
5,Cordero,3,0,1,P,0,7,0,0,0,Francisco Cordero,6,,1.000,8,.000,3,18,0,Francisco,35,0,,0,0,1,,0,,1,904,true,0,,,1,4.04,0,3,0,3,30,0,0,0,0,0,Reds,0,,0,
,Lincoln,,,,,,,,,,Mike Lincoln,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Hernandez,,0,,C,0,,0,1,2,Ramon Hernandez,,,1.000,,.310,,,0,Ramon,,,,,8,,,1,,,500,,0,,,0,,0,,2,,,0,0,0,0,0,Reds,0,,0,
,Arroyo,,,,,,,,,,Bronson Arroyo,,,,,,,,,Bronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Miller,,,,,,,,,,Corky Miller,,,,,,,,,Corky,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Phillips,,0,,2B,0,,0,0,4,Brandon Phillips,,2,1.000,,.279,,,1,Brandon,,,,,3,,,0,,,100,,0,,,2,,0,,0,,,0,0,2,0,0,Reds,0,,0,
,Harang,,,,,,,,,,Aaron Harang,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
