AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,0,6,3,50,8,4,50,Rodney,0,0,0,27,1,2,Rodney McGruder,11,1,McGruder,F,2,Miami,0
1,1,0,4,3,75,4,3,75,Luke,0,0,0,17,0,1,Luke Babbitt,9,0,Babbitt,F,0,Miami,1
1,5,11,0,0,0,13,9,69,Hassan,8,5,63,31,3,4,Hassan Whiteside,23,14,Whiteside,C,0,Miami,1
7,0,9,9,4,44,17,8,47,Dion,4,3,75,37,1,3,Dion Waiters,23,10,Waiters,G,0,Miami,1
5,0,1,5,0,0,14,8,57,Goran,7,5,71,33,0,3,Goran Dragic,21,1,Dragic,G,0,Miami,1
4,0,3,6,2,33,11,6,55,Tyler,3,2,67,33,4,2,Tyler Johnson,16,7,Johnson,N/A,0,Miami,2
1,1,4,0,0,0,2,1,50,Willie,2,1,50,16,2,1,Willie Reed,3,6,Reed,N/A,0,Miami,1
5,0,6,2,0,0,10,3,30,James,0,0,0,31,0,4,James Johnson,6,6,Johnson,N/A,1,Miami,4
1,0,0,3,1,33,5,2,40,Wayne,0,0,0,15,1,0,Wayne Ellington,5,1,Ellington,N/A,0,Miami,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marcus,N/A,N/A,N/A,N/A,N/A,N/A,Marcus Georges-Hunt,N/A,N/A,Georges-Hunt,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Udonis,N/A,N/A,N/A,N/A,N/A,N/A,Udonis Haslem,N/A,N/A,Haslem,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Josh,N/A,N/A,N/A,N/A,N/A,N/A,Josh Richardson,N/A,N/A,Richardson,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Okaro,N/A,N/A,N/A,N/A,N/A,N/A,Okaro White,N/A,N/A,White,N/A,N/A,Miami,N/A
2,0,4,5,1,20,7,2,29,Trevor,0,0,0,36,0,1,Trevor Ariza,5,4,Ariza,F,2,Houston,2
1,0,2,10,5,50,16,6,38,Ryan,0,0,0,31,4,3,Ryan Anderson,17,6,Anderson,F,0,Houston,0
0,0,2,0,0,0,7,5,71,Clint,3,2,67,16,0,3,Clint Capela,12,2,Capela,C,0,Houston,0
2,0,0,0,0,0,5,2,40,Patrick,4,3,75,13,0,1,Patrick Beverley,7,0,Beverley,G,0,Houston,1
12,1,9,10,4,40,21,10,48,James,16,14,88,42,3,5,James Harden,38,12,Harden,G,0,Houston,4
1,0,4,1,0,0,5,2,40,Nene,7,4,57,20,5,3,Nene,8,9,N/A,N/A,1,Houston,0
2,0,2,10,3,30,15,4,27,Eric,1,1,100,32,0,1,Eric Gordon,12,2,Gordon,N/A,1,Houston,1
0,0,1,3,0,0,6,3,50,Sam,0,0,0,21,2,0,Sam Dekker,6,3,Dekker,N/A,1,Houston,0
2,0,1,1,0,0,4,2,50,Corey,0,0,0,27,1,5,Corey Brewer,4,2,Brewer,N/A,1,Houston,0
0,0,1,0,0,0,1,0,0,Montrezl,0,0,0,3,0,1,Montrezl Harrell,0,1,Harrell,N/A,0,Houston,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bobby,N/A,N/A,N/A,N/A,N/A,N/A,Bobby Brown,N/A,N/A,Brown,N/A,N/A,Houston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tyler,N/A,N/A,N/A,N/A,N/A,N/A,Tyler Ennis,N/A,N/A,Ennis,N/A,N/A,Houston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,KJ,N/A,N/A,N/A,N/A,N/A,N/A,KJ McDaniels,N/A,N/A,McDaniels,N/A,N/A,Houston,N/A
