AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,2,0,0,0,5,1,20,Luol,0,0,0,22,0,3,Luol Deng,2,2,Deng,F,2,Los Angeles,1
1,0,5,1,0,0,19,9,47,Julius,4,3,75,29,5,2,Julius Randle,21,10,Randle,F,0,Los Angeles,3
0,0,3,0,0,0,9,5,56,Timofey,1,1,100,15,2,4,Timofey Mozgov,11,5,Mozgov,C,0,Los Angeles,3
2,0,2,5,1,20,13,3,23,Jordan,0,0,0,35,0,0,Jordan Clarkson,7,2,Clarkson,G,0,Los Angeles,1
7,0,3,4,0,0,7,3,43,Marcelo,4,4,100,31,0,3,Marcelo Huertas,10,3,Huertas,G,5,Los Angeles,6
1,1,4,4,2,50,13,5,39,Brandon,2,0,0,33,3,4,Brandon Ingram,12,7,Ingram,N/A,1,Los Angeles,5
0,1,0,4,2,50,12,7,58,Lou,8,8,100,25,1,1,Lou Williams,24,1,Williams,N/A,3,Los Angeles,6
1,1,3,1,0,0,5,1,20,Larry,0,0,0,23,2,3,Larry Nance Jr.,2,5,Nance,N/A,1,Los Angeles,1
1,0,3,0,0,0,1,0,0,Thomas,4,2,50,15,1,2,Thomas Robinson,2,4,Robinson,N/A,1,Los Angeles,1
0,1,0,1,0,0,1,0,0,Metta,2,2,100,7,0,0,Metta World Peace,2,0,World,N/A,0,Los Angeles,0
0,0,0,0,0,0,2,0,0,Ivica,2,2,100,5,0,0,Ivica Zubac,2,0,Zubac,N/A,0,Los Angeles,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tarik,N/A,N/A,N/A,N/A,N/A,N/A,Tarik Black,N/A,N/A,Black,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nick,N/A,N/A,N/A,N/A,N/A,N/A,Nick Young,N/A,N/A,Young,N/A,N/A,Los Angeles,N/A
3,0,1,2,1,50,6,4,67,Trevor,2,2,100,27,1,1,Trevor Ariza,11,2,Ariza,F,3,Houston,2
0,0,2,3,0,0,9,3,33,Ryan,6,6,100,25,2,2,Ryan Anderson,12,4,Anderson,F,1,Houston,1
2,2,8,0,0,0,10,6,60,Clint,0,0,0,20,1,2,Clint Capela,12,9,Capela,C,2,Houston,2
12,0,5,6,2,33,9,4,44,Patrick,0,0,0,32,2,3,Patrick Beverley,10,7,Beverley,G,3,Houston,5
7,0,6,7,4,57,14,8,57,James,6,5,83,30,0,0,James Harden,25,6,Harden,G,4,Houston,4
2,0,4,12,8,67,13,9,69,Eric,0,0,0,24,0,1,Eric Gordon,26,4,Gordon,N/A,0,Houston,2
2,0,5,0,0,0,4,3,75,Nene,6,3,50,19,3,3,Nene,9,8,N/A,N/A,1,Houston,0
4,0,3,3,0,0,10,6,60,Sam,0,0,0,23,5,4,Sam Dekker,12,8,Dekker,N/A,0,Houston,2
2,0,1,2,0,0,9,4,44,Corey,1,1,100,21,0,3,Corey Brewer,9,1,Brewer,N/A,3,Houston,1
0,0,0,0,0,0,6,4,67,Montrezl,0,0,0,9,1,1,Montrezl Harrell,8,1,Harrell,N/A,1,Houston,1
0,0,2,1,0,0,4,0,0,KJ,0,0,0,7,0,1,KJ McDaniels,0,2,McDaniels,N/A,2,Houston,0
1,0,0,0,0,0,0,0,0,Tyler,0,0,0,3,0,1,Tyler Ennis,0,0,Ennis,N/A,0,Houston,0
