p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Werth,,0,,RF,1,,0,0,3,Jayson Werth,,,1.000,,.275,,,1,Jayson,,,,,1,,,1,.749,,400,,0,,,0,,0,,2,,,0,1,0,0,0,Nationals,0,.429,0,.320
0,Soriano,0,0,0,P,0,3,0,0,0,Rafael Soriano,0,,.000,1,.000,0,8,0,Rafael,7,2,true,0,0,1,,0,.000,0,905,,0,55,,0,3.60,0,3,0,0,13,0,0,0,0,0,Nationals,0,.000,0,.000
,LaRoche,,0,,1B,2,,0,0,4,Adam LaRoche,,2,1.000,,.143,,,4,Adam,,,,,7,,,0,.507,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Nationals,0,.286,0,.221
,Tracy,,,,,,,,,,Chad Tracy,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
3,Haren,6,0,0,P,0,22,0,0,3,Dan Haren,2,2,.000,0,.200,2,56,3,Dan,0,5,,1,0,6,,0,.500,0,900,,0,57,true,0,6.29,0,18,1,2,88,0,0,0,0,1,Nationals,0,.300,0,.200
0,Duke,0,0,1,P,0,4,0,0,0,Zach Duke,0,,.000,0,.000,1,10,0,Zach,0,1,,0,0,0,2/3,0,.000,0,901,,0,50,,0,5.56,0,2,0,0,18,0,0,0,0,0,Nationals,0,.000,0,.000
,Suzuki,,0,,C,1,,0,0,4,Kurt Suzuki,,2,1.000,,.240,,,3,Kurt,,,,,9,,,0,.821,,800,,0,,,0,,0,,1,,,0,0,0,0,0,Nationals,0,.460,0,.361
,Desmond,,0,,SS,0,,0,0,3,Ian Desmond,,,1.000,,.286,,,1,Ian,,,,,1,,,1,.810,,600,,0,,,3,,0,,1,,,0,1,2,0,1,Nationals,0,.505,0,.305
,Detwiler,,,,,,,,,,Ross Detwiler,,,,,,,,,Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Garcia,,,,,,,,,,Christian Garcia,,,,,,,,,Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Span,,0,,CF,1,,0,0,5,Denard Span,,1,1.000,,.294,,,1,Denard,,,,,4,,,0,.716,,100,,0,,,0,,0,,2,,,0,0,1,0,1,Nationals,0,.341,0,.375
,Espinosa,,0,,2B,3,,0,0,4,Danny Espinosa,,1,.889,,.174,,,3,Danny,,,,,4,,,1,.567,,200,,1,,,4,,0,,0,,,0,1,0,0,0,Nationals,0,.348,0,.219
,Mattheus,,,,,,,,,,Ryan Mattheus,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
0,Clippard,1,0,1,P,0,3,0,0,0,Tyler Clippard,1,,.000,0,.000,0,5,0,Tyler,0,0,,0,0,0,1/3,0,.000,4,902,,0,48,,0,3.86,0,1,0,0,12,0,0,0,0,0,Nationals,0,.000,0,.000
,Gonzalez,,,,,,,,,,Gio Gonzalez,,,,,,,,,Gio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Bernadina,,,,,,,,,,Roger Bernadina,,,,,,,,,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Ramos,,,,,,,,,,Wilson Ramos,,,,,,,,,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Rodriguez,,,,,,,,,,Henry Alberto Rodriguez,,,,,,,,,Henry Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Zimmerman,,,,,,,,,,Ryan Zimmerman,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Moore,,,,,,,,,,Tyler Moore,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
