p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Guardado,,,,,,,,,,Eddie Guardado,,,,,,,,,Eddie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Jones,,0,,DH,1,,0,0,3,Andruw Jones,,1,.000,,.227,,,1,Andruw,,,,,0,,,1,.857,,400,,0,,,0,,1,,1,,,0,2,0,0,0,Rangers,1,.519,0,.338
,Millwood,,,,,,,,,,Kevin Millwood,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Vizquel,,,,,,,,,,Omar Vizquel,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Padilla,,,,,,,,,,Vicente Padilla,,,,,,,,,Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Grilli,,,,,,,,,,Jason Grilli,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Benoit,,,,,,,,,,Joaquin Benoit,,,,,,,,,Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Young,,0,,3B,1,,0,0,4,Michael Young,,2,1.000,,.310,,,2,Michael,,,,,0,,,0,.856,,200,,0,,,1,,0,,1,,,0,1,0,0,0,Rangers,0,.492,0,.364
,Hamilton,,0,,CF,0,,0,0,4,Josh Hamilton,,2,1.000,,.243,,,2,Josh,,,,,5,,,0,.719,,300,,0,,,0,,0,,1,,,0,0,2,0,1,Rangers,0,.428,0,.291
3,Jennings,0,0,2,P,0,5,0,0,0,Jason Jennings,2,,.000,1,.000,0,14,0,Jason,1,1,,0,0,1,,0,.000,10,,,0,52,,0,3.26,0,3,0,0,26,0,0,0,0,0,Rangers,0,.000,0,.000
,Byrd,,0,,RF,0,,0,0,3,Marlon Byrd,,1,1.000,,.277,,,3,Marlon,,,,,7,,,0,.769,,600,,0,,,1,,0,,0,,,0,0,2,0,0,Rangers,0,.453,0,.316
,Francisco,,,,,,,,,,Frank Francisco,,,,,,,,,Frank,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Blalock,,0,,1B,0,,0,0,3,Hank Blalock,,1,1.000,,.259,,,0,Hank,,,,,5,,,0,.832,,500,,0,,,0,,0,,2,,,0,0,0,0,2,Rangers,0,.529,0,.303
,Eyre,,,,,,,,,,Willie Eyre,,,,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Nippert,,,,,,,,,,Dustin Nippert,,,,,,,,,Dustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Kinsler,,0,,2B,1,,0,0,4,Ian Kinsler,,1,1.000,,.248,,,1,Ian,,,,,2,,,0,.812,,100,,0,,,2,,1,,1,,,0,1,1,0,0,Rangers,1,.491,0,.321
,McCarthy,,,,,,,,,,Brandon McCarthy,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Cruz,,,,,,,,,,Nelson Cruz,,,,,,,,,Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Feldman,,,,,,,,,,Scott Feldman,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
4,Wilson,1,0,1,P,0,5,0,0,0,C.J. Wilson,4,,.000,2,.000,1,8,0,C.J.,9,1,true,0,0,1,,0,.000,8,,,0,47,,0,2.93,0,3,0,1,17,0,0,0,0,0,Rangers,0,.000,0,.000
,Mathis,,,,,,,,,,Doug Mathis,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Harrison,,,,,,,,,,Matt Harrison,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Saltalamacchia,,0,,C,0,,0,0,3,Jarrod Saltalamacchia,,1,1.000,,.242,,,1,Jarrod,,,,,4,,,0,.663,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Rangers,0,.371,0,.292
,Hurley,,,,,,,,,,Eric Hurley,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Teagarden,,,,,,,,,,Taylor Teagarden,,,,,,,,,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Murphy,,0,,LF,3,,0,0,2,David Murphy,,,1.000,,.281,,,0,David,,,,,1,,,0,.820,,700,,0,,,0,,0,,0,,,0,0,0,0,1,Rangers,0,.457,1,.363
,Andrus,,0,,SS,0,,0,0,3,Elvis Andrus,,2,1.000,,.250,,,0,Elvis,,,,,3,,,0,.654,,900,,0,,,1,,0,,1,,,0,0,0,0,0,Rangers,1,.341,0,.313
1,Hunter,4,0,1,P,0,22,0,0,0,Tommy Hunter,2,,.000,0,.000,1,58,0,Tommy,0,2,,0,0,6,,0,.000,0,,,0,61,true,0,2.17,0,18,0,1,85,0,0,0,0,0,Rangers,0,.000,0,.000
,Holland,,,,,,,,,,Derek Holland,,,,,,,,,Derek,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
