inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Brad Thompson,0,0,0,Jerry Hairston,['N/A'],['Jerry Hairston'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Brad Thompson,1,0,1,Danny Richar,['N/A'],['N/A'],['Jerry Hairston'],Sac Bunt,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Jerry Hairston'],Brad Thompson,2,2,2,Joey Votto,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,0,1,1,N/A,N/A
1,top,0,[],Brad Thompson,3,0,0,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Adam Pettyjohn,1,0,2,Cesar Izturis,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Adam Pettyjohn,1,3,1,Felipe Lopez,['Felipe Lopez'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Adam Pettyjohn,2,1,1,Albert Pujols,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,2,['Felipe Lopez'],Adam Pettyjohn,2,0,1,Ryan Ludwick,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,1,2,N/A,N/A
1,bottom,0,[],Adam Pettyjohn,3,3,1,Troy Glaus,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Brad Thompson,1,2,1,Jay Bruce,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Brad Thompson,2,3,1,Ryan Hanigan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Brad Thompson,3,1,2,Corey Patterson,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,1,0,1,Jason LaRue,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,2,2,1,Brian Barton,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,2,1,0,Brad Thompson,['Brad Thompson'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,2,2,1,Brendan Ryan,['Brendan Ryan'],['Brad Thompson'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,2,"['Brad Thompson', 'Brendan Ryan']",Adam Pettyjohn,2,1,0,Cesar Izturis,['N/A'],['Cesar Izturis'],['N/A'],Single,Error,4,1,1,1,Jay Bruce
2,bottom,1,['Cesar Izturis'],Adam Pettyjohn,2,0,0,Felipe Lopez,['N/A'],['Felipe Lopez'],['N/A'],Double,N/A,5,1,1,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,2,4,0,Albert Pujols,['Albert Pujols'],['N/A'],['N/A'],Intent Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Adam Pettyjohn,3,0,0,Ryan Ludwick,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Brad Thompson,1,1,2,Paul Janish,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Brad Thompson,2,0,1,Adam Pettyjohn,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Brad Thompson,2,4,2,Jerry Hairston,['Jerry Hairston'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Brad Thompson,3,1,3,Danny Richar,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,1,[],Adam Pettyjohn,0,3,2,Troy Glaus,['N/A'],['N/A'],['N/A'],Home Run,N/A,6,1,1,N/A,N/A
3,bottom,0,[],Adam Pettyjohn,0,0,1,Jason LaRue,['Jason LaRue'],['N/A'],['N/A'],Hit By Pitch,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Adam Pettyjohn,0,4,2,Brian Barton,['Brian Barton'],['Jason LaRue'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Gary Majewski,1,1,1,Brad Thompson,['N/A'],['Brian Barton'],['Jason LaRue'],Sac Bunt,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,1,['Jason LaRue'],Gary Majewski,1,0,0,Brendan Ryan,['Brendan Ryan'],['N/A'],['Brian Barton'],Single,N/A,7,1,1,N/A,N/A
3,bottom,0,[],Gary Majewski,2,2,2,Cesar Izturis,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,2,"['Brian Barton', 'Brendan Ryan']",Gary Majewski,2,0,0,Felipe Lopez,['N/A'],['Felipe Lopez'],['N/A'],Double,N/A,9,1,2,N/A,N/A
3,bottom,1,['Felipe Lopez'],Gary Majewski,2,1,0,Albert Pujols,['N/A'],['Albert Pujols'],['N/A'],Double,N/A,10,1,1,N/A,N/A
3,bottom,1,['Josh Phelps'],Gary Majewski,2,3,2,Ryan Ludwick,['N/A'],['Ryan Ludwick'],['N/A'],Double,N/A,11,1,1,N/A,N/A
3,bottom,0,[],Gary Majewski,3,0,2,Troy Glaus,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Brad Thompson,0,2,1,Joey Votto,['Joey Votto'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
4,top,2,['Joey Votto'],Brad Thompson,0,2,0,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Home Run,N/A,11,3,2,N/A,N/A
4,top,0,[],Brad Thompson,1,0,2,Jay Bruce,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Brad Thompson,2,0,2,Ryan Hanigan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Brad Thompson,3,0,2,Corey Patterson,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Josh Roenicke,1,0,3,Jason LaRue,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Josh Roenicke,2,3,3,Brian Barton,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Josh Roenicke,3,0,3,Brad Thompson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Brad Thompson,1,0,1,Paul Janish,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Brad Thompson,2,0,1,Wilkin Castillo,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Brad Thompson,2,2,1,Jerry Hairston,['Jerry Hairston'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Brad Thompson,3,0,0,Danny Richar,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Jeremy Affeldt,1,2,0,Brendan Ryan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Jeremy Affeldt,2,2,1,Cesar Izturis,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Jeremy Affeldt,3,1,3,Felipe Lopez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
6,top,1,[],Kelvin Jimenez,0,3,2,Joey Votto,['N/A'],['N/A'],['N/A'],Home Run,N/A,11,4,1,N/A,N/A
6,top,0,[],Kelvin Jimenez,1,1,2,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
6,top,0,[],Kelvin Jimenez,2,1,0,Jay Bruce,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
6,top,0,[],Kelvin Jimenez,2,4,2,Ryan Hanigan,['Ryan Hanigan'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
6,top,0,[],Kelvin Jimenez,3,2,1,Corey Patterson,['N/A'],['N/A'],['N/A'],Forceout,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Jeremy Affeldt,0,0,0,Josh Phelps,['N/A'],['Josh Phelps'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Jeremy Affeldt,1,1,3,Skip Schumaker,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Jeremy Affeldt,2,3,3,Troy Glaus,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Jeremy Affeldt,2,2,2,Jason LaRue,['Jason LaRue'],['N/A'],['N/A'],Hit By Pitch,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Jeremy Affeldt,2,4,0,Brian Barton,['Brian Barton'],['Jason LaRue'],['Josh Phelps'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
6,bottom,0,[],Mike Lincoln,3,3,2,Yadier Molina,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
7,top,0,[],Ryan Franklin,1,0,1,Paul Janish,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
7,top,0,[],Ryan Franklin,2,1,2,Adam Rosales,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
7,top,0,[],Ryan Franklin,3,0,0,Jerry Hairston,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
7,bottom,0,[],Bill Bray,1,1,3,Brendan Ryan,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
7,bottom,0,[],Bill Bray,2,0,3,Cesar Izturis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
7,bottom,0,[],Bill Bray,2,2,1,Felipe Lopez,['Felipe Lopez'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
7,bottom,0,[],Bill Bray,2,2,2,Josh Phelps,['N/A'],['Felipe Lopez'],['N/A'],Wild Pitch,N/A,N/A,N/A,N/A,N/A,N/A
7,bottom,0,[],Bill Bray,3,2,3,Josh Phelps,['N/A'],['Felipe Lopez'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
8,top,0,[],Jason Motte,1,0,3,Danny Richar,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
8,top,0,[],Jason Motte,1,4,1,Joey Votto,['Joey Votto'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
8,top,0,[],Jason Motte,2,0,0,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
8,top,0,[],Jason Motte,2,4,0,Jay Bruce,['Jay Bruce'],['Joey Votto'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
8,top,0,[],Jason Motte,3,3,2,Ryan Hanigan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
8,bottom,0,[],Jared Burton,1,1,1,Skip Schumaker,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
8,bottom,0,[],Jared Burton,2,0,0,Troy Glaus,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
8,bottom,0,[],Jared Burton,3,1,1,Jason LaRue,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
9,top,0,[],Ron Villone,1,2,3,Corey Patterson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
9,top,0,[],Ron Villone,2,2,1,Paul Janish,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
9,top,0,[],Russ Springer,3,3,2,Javier Valentin,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
