p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Edmonds,,0,,CF,1,,0,0,3,Jim Edmonds,,2,1.000,,.241,,,2,Jim,,,,,3,,,1,,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Cubs,0,,0,
,Fox,,,,,,,,,,Chad Fox,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Lee,,0,,1B,1,,0,0,4,Derrek Lee,,2,1.000,,.291,,,0,Derrek,,,,,9,,,0,,,300,,0,,,0,,0,,1,,,0,1,0,0,1,Cubs,0,,0,
,Lieber,,,,,,,,,,Jon Lieber,,,,,,,,,Jon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
5,Dempster,6,0,3,P,0,29,0,0,2,Ryan Dempster,13,,1.000,0,.167,2,73,0,Ryan,0,6,,0,0,6,2/3,0,,0,900,,0,,true,2,2.92,0,20,0,2,113,0,0,2,0,0,Cubs,0,,0,
,Ramirez,,0,,3B,0,,0,0,3,Aramis Ramirez,,,1.000,,.278,,,0,Aramis,,,,,2,,,1,,,400,,0,,,0,,1,,2,,,0,2,1,0,0,Cubs,0,,0,
2,Wood,0,0,0,P,0,3,0,0,0,Kerry Wood,4,,.000,5,.000,0,7,0,Kerry,24,0,,0,0,1,,0,,0,802,,0,,,0,2.89,0,3,0,0,11,0,0,0,0,0,Cubs,0,,0,
,DeRosa,,0,,2B,1,,0,0,2,Mark DeRosa,,1,1.000,,.276,,,2,Mark,,,,,1,,,0,,,600,,0,,,3,,0,,1,,,0,1,0,0,2,Cubs,0,,1,
,Soriano,,0,,LF,1,,0,0,4,Alfonso Soriano,,,1.000,,.299,,,0,Alfonso,,,,,2,,,0,,,100,,0,,,0,,1,,2,,,0,1,1,0,0,Cubs,0,,0,
,Lilly,,,,,,,,,,Ted Lilly,,,,,,,,,Ted,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Zambrano,,,,,,,,,,Carlos Zambrano,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Johnson,,,,,,,,,,Reed Johnson,,,,,,,,,Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Guzman,,,,,,,,,,Angel Guzman,,,,,,,,,Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Cotts,,,,,,,,,,Neal Cotts,,,,,,,,,Neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Harden,,,,,,,,,,Rich Harden,,,,,,,,,Rich,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Gaudin,,,,,,,,,,Chad Gaudin,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Cedeno,,0,,SS,0,,0,0,3,Ronny Cedeno,,3,1.000,,.280,,,1,Ronny,,,,,1,,,0,,,800,,0,,,2,,1,,1,,,0,0,0,0,2,Cubs,0,,0,
,Fontenot,,,,,,,,,,Mike Fontenot,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Soto,,0,,C,0,,0,0,3,Geovany Soto,,1,1.000,,.281,,,0,Geovany,,,,,7,,,0,,,700,,0,,,0,,0,,2,,,0,1,0,0,0,Cubs,0,,0,
,Theriot,,0,,SS,0,,0,0,1,Ryan Theriot,,1,1.000,,.314,,,0,Ryan,,,,,0,,,0,,,901,,0,,,2,,0,,0,,,0,0,0,0,0,Cubs,0,,0,
,Marshall,,,,,,,,,,Sean Marshall,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
