inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Phil Hughes,1,3,2,Jacoby Ellsbury,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Phil Hughes,2,1,2,Carl Crawford,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,1,[],Phil Hughes,2,3,2,Dustin Pedroia,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
1,top,0,[],Phil Hughes,2,2,2,Adrian Gonzalez,['Adrian Gonzalez'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Phil Hughes,2,0,0,Cody Ross,['N/A'],['Cody Ross'],['Adrian Gonzalez'],Double,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Phil Hughes,3,0,3,Jarrod Saltalamacchia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Aaron Cook,1,0,1,Derek Jeter,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Aaron Cook,1,1,1,Curtis Granderson,['N/A'],['Curtis Granderson'],['N/A'],Double,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Aaron Cook,1,1,0,Robinson Cano,['Robinson Cano'],['N/A'],['Curtis Granderson'],Single,N/A,0,1,N/A,N/A,N/A
1,bottom,1,['Curtis Granderson'],Aaron Cook,2,0,1,Mark Teixeira,['Mark Teixeira'],['N/A'],['N/A'],Forceout,N/A,1,1,1,N/A,N/A
1,bottom,2,['Mark Teixeira'],Aaron Cook,2,2,2,Raul Ibanez,['N/A'],['N/A'],['N/A'],Home Run,N/A,3,1,2,N/A,N/A
1,bottom,0,[],Aaron Cook,3,0,1,Andruw Jones,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Phil Hughes,1,0,1,Will Middlebrooks,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Phil Hughes,2,1,2,Daniel Nava,['N/A'],['N/A'],['N/A'],Lineout,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Phil Hughes,3,0,1,Mike Aviles,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,1,N/A,N/A,N/A
2,bottom,0,[],Aaron Cook,1,1,2,Eric Chavez,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,1,N/A,N/A,N/A
2,bottom,0,[],Aaron Cook,2,0,1,Ichiro Suzuki,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,1,N/A,N/A,N/A
2,bottom,0,[],Aaron Cook,3,0,2,Russell Martin,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,1,N/A,N/A,N/A
3,top,0,[],Phil Hughes,1,1,2,Jacoby Ellsbury,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,1,N/A,N/A,N/A
3,top,1,[],Phil Hughes,1,0,0,Carl Crawford,['N/A'],['N/A'],['N/A'],Home Run,N/A,3,2,1,N/A,N/A
3,top,0,[],Phil Hughes,2,3,2,Dustin Pedroia,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
3,top,0,[],Phil Hughes,3,2,2,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Lineout,N/A,3,2,N/A,N/A,N/A
3,bottom,0,[],Aaron Cook,0,1,1,Derek Jeter,['Derek Jeter'],['N/A'],['N/A'],Single,N/A,3,2,N/A,N/A,N/A
3,bottom,0,[],Aaron Cook,0,2,2,Curtis Granderson,['Curtis Granderson'],['N/A'],['Derek Jeter'],Single,N/A,3,2,N/A,N/A,N/A
3,bottom,0,[],Aaron Cook,1,3,2,Robinson Cano,['N/A'],['Curtis Granderson'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
3,bottom,1,['Derek Jeter'],Aaron Cook,2,0,1,Mark Teixeira,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,4,2,1,N/A,N/A
3,bottom,0,[],Aaron Cook,2,4,0,Raul Ibanez,['Raul Ibanez'],['N/A'],['N/A'],Intent Walk,N/A,4,2,N/A,N/A,N/A
3,bottom,0,[],Aaron Cook,3,0,3,Andruw Jones,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,2,N/A,N/A,N/A
4,top,0,[],Phil Hughes,1,3,2,Cody Ross,['N/A'],['N/A'],['N/A'],Pop Out,N/A,4,2,N/A,N/A,N/A
4,top,1,[],Phil Hughes,1,0,0,Jarrod Saltalamacchia,['N/A'],['N/A'],['N/A'],Home Run,N/A,4,3,1,N/A,N/A
4,top,0,[],Phil Hughes,2,1,0,Will Middlebrooks,['N/A'],['N/A'],['N/A'],Pop Out,N/A,4,3,N/A,N/A,N/A
4,top,0,[],Phil Hughes,3,0,1,Daniel Nava,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
4,bottom,0,[],Aaron Cook,1,2,1,Eric Chavez,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
4,bottom,0,[],Aaron Cook,1,0,0,Ichiro Suzuki,['Ichiro Suzuki'],['N/A'],['N/A'],Single,N/A,4,3,N/A,N/A,N/A
4,bottom,2,['Ichiro Suzuki'],Aaron Cook,1,0,0,Russell Martin,['N/A'],['N/A'],['N/A'],Home Run,N/A,6,3,2,N/A,N/A
4,bottom,0,[],Aaron Cook,2,1,1,Derek Jeter,['N/A'],['N/A'],['N/A'],Groundout,N/A,6,3,N/A,N/A,N/A
