inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Joel Pineiro,1,0,1,Roger Bernadina,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Joel Pineiro,1,1,2,Jayson Werth,['N/A'],['Jayson Werth'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Joel Pineiro,1,1,1,Ryan Zimmerman,['N/A'],['N/A'],['Jayson Werth'],Wild Pitch,N/A,0,0,N/A,N/A,N/A
1,top,1,['Jayson Werth'],Joel Pineiro,1,2,2,Ryan Zimmerman,['Ryan Zimmerman'],['N/A'],['Jayson Werth'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],Joel Pineiro,1,0,1,Laynce Nix,['Laynce Nix'],['N/A'],['Ryan Zimmerman'],Single,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Joel Pineiro,3,1,1,Michael Morse,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Marquis,1,0,0,Erick Aybar,['N/A'],['N/A'],['N/A'],Bunt Groundout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Marquis,1,4,2,Torii Hunter,['Torii Hunter'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Marquis,2,3,1,Bobby Abreu,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Jason Marquis,2,3,1,Vernon Wells,['Vernon Wells'],['Torii Hunter'],['N/A'],Field Error,N/A,0,1,N/A,N/A,Danny Espinosa
1,bottom,0,[],Jason Marquis,3,2,3,Howie Kendrick,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Joel Pineiro,1,2,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Joel Pineiro,1,4,2,Wilson Ramos,['Wilson Ramos'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Joel Pineiro,1,1,2,Matt Stairs,['Matt Stairs'],['Wilson Ramos'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Joel Pineiro,3,0,1,Ian Desmond,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Marquis,1,0,2,Alberto Callaspo,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Marquis,2,1,1,Mark Trumbo,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Marquis,2,4,1,Hank Conger,['Hank Conger'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Marquis,2,0,0,Peter Bourjos,['Peter Bourjos'],['N/A'],['Hank Conger'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Jason Marquis,3,1,2,Erick Aybar,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Joel Pineiro,1,0,0,Roger Bernadina,['N/A'],['N/A'],['N/A'],Bunt Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Joel Pineiro,1,1,1,Jayson Werth,['Jayson Werth'],['N/A'],['N/A'],Field Error,N/A,0,1,N/A,N/A,Alberto Callaspo
3,top,0,[],Joel Pineiro,2,0,2,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Joel Pineiro,2,0,1,Laynce Nix,['Laynce Nix'],['Jayson Werth'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Joel Pineiro,3,2,3,Michael Morse,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Jason Marquis,1,0,3,Torii Hunter,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
