p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
1,Dotel,0,0,0,P,0,1,0,0,0,Octavio Dotel,1,,.000,0,.000,0,3,0,Octavio,1,0,,0,0,0,1/3,0,.000,3,,,0,51,,0,4.15,0,1,0,0,3,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Molina,,,,,,,,,,Jose Molina,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,McDonald,,0,,SS,0,,0,0,3,John McDonald,,1,1.000,,.203,,,0,John,,,,,4,,,0,.563,,900,,0,,,3,,0,,2,,,0,1,0,0,1,Blue Jays,0,.305,0,.258
,Patterson,,0,,LF,0,,0,0,4,Corey Patterson,,3,1.000,,.258,,,1,Corey,,,,,2,,,0,.684,,700,,0,,,0,,0,,1,,,0,1,1,0,0,Blue Jays,0,.394,0,.290
3,Rauch,2,0,1,P,0,5,0,0,0,Jon Rauch,2,,1.000,2,.000,1,14,0,Jon,7,0,,0,0,0,2/3,0,.000,3,,,0,43,,1,4.11,0,2,0,1,21,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Rivera,,,,,,,,,,Juan Rivera,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Francisco,,,,,,,,,,Frank Francisco,,,,,,,,,Frank,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
1,Camp,0,0,0,P,0,1,0,0,0,Shawn Camp,1,,.000,1,.000,0,3,0,Shawn,0,0,,0,0,0,1/3,0,.000,5,,,0,51,,0,4.00,0,1,0,0,6,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Encarnacion,,0,,DH,1,,0,0,4,Edwin Encarnacion,,2,.000,,.250,,,3,Edwin,,,,,0,,,0,.685,,500,,0,,,0,,0,,1,,,0,0,1,0,0,Blue Jays,0,.403,0,.282
,Frasor,,,,,,,,,,Jason Frasor,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,McGowan,,,,,,,,,,Dustin McGowan,,,,,,,,,Dustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Bautista,,0,,3B,0,,0,0,4,Jose Bautista,,2,1.000,,.328,,,2,Jose,,,,,0,,,0,1.150,,300,,0,,,3,,0,,1,,,1,1,1,0,1,Blue Jays,0,.679,0,.471
,Hill,,0,,2B,2,,0,0,4,Aaron Hill,,1,1.000,,.239,,,2,Aaron,,,,,2,,,0,.613,,100,,0,,,5,,0,,0,,,0,0,1,0,0,Blue Jays,0,.332,0,.281
,Carlson,,,,,,,,,,Jesse Carlson,,,,,,,,,Jesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
