p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Thome,,,,,,,,,,Jim Thome,,,,,,,,,Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Polanco,,0,,3B,0,,0,0,3,Placido Polanco,,2,1.000,,.289,,,2,Placido,,,,,2,,,0,,,700,,0,,,2,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Halladay,,,,,,,,,,Roy Halladay,,,,,,,,,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Schneider,,,,,,,,,,Brian Schneider,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Rollins,,0,,SS,0,,0,0,4,Jimmy Rollins,,1,1.000,,.247,,,0,Jimmy,,,,,0,,,0,,,100,,0,,,3,,1,,2,,,0,1,1,0,0,Phillies,0,,0,
,Pierre,,0,,LF,2,,0,0,4,Juan Pierre,,2,.000,,.331,,,2,Juan,,,,,0,,,0,,,200,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,1,,0,
,Utley,,,,,,,,,,Chase Utley,,,,,,,,,Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Wigginton,,0,,1B,2,,0,0,4,Ty Wigginton,,,1.000,,.258,,,3,Ty,,,,,8,,,0,,,600,,0,,,0,,0,,2,,,0,0,0,0,0,Phillies,0,,0,
3,Lee,6,0,1,P,1,29,0,0,3,Cliff Lee,0,1,1.000,0,.286,2,92,0,Cliff,0,12,,0,0,7,2/3,0,,0,900,true,0,,,1,2.92,0,23,0,2,122,0,0,1,0,0,Phillies,0,,0,
,Nix,,,,,,,,,,Laynce Nix,,,,,,,,,Laynce,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Luna,,,,,,,,,,Hector Luna,,,,,,,,,Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Victorino,,0,,CF,0,,0,0,3,Shane Victorino,,2,1.000,,.248,,,0,Shane,,,,,2,,,1,,,500,,0,,,0,,0,,1,,,0,0,0,0,0,Phillies,0,,0,
,Contreras,,,,,,,,,,Jose Contreras,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Howard,,,,,,,,,,Ryan Howard,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
1,Qualls,0,0,0,P,0,4,0,0,0,Chad Qualls,1,,.000,4,.000,0,7,0,Chad,0,0,,0,0,1,1/3,0,,10,901,,0,,,0,4.15,0,4,0,0,9,0,0,0,0,0,Phillies,0,,0,
,Blanton,,,,,,,,,,Joe Blanton,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Fontenot,,0,,PH,0,,0,0,1,Mike Fontenot,,,.000,,.375,,,1,Mike,,,,,0,,,0,,,701,,0,,,0,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Hamels,,,,,,,,,,Cole Hamels,,,,,,,,,Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Ruiz,,0,,C,2,,0,0,4,Carlos Ruiz,,2,1.000,,.358,,,2,Carlos,,,,,11,,,0,,,400,,0,,,1,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
