p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Molina,,,,,,,,,,Jose Molina,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,McDonald,,0,,3B,2,,0,0,3,John McDonald,,1,1.000,,.252,,,1,John,,,,,1,,,0,,,900,,0,,,5,,0,,0,,,0,0,0,0,0,Blue Jays,0,,0,
,Wells,,0,,CF,2,,0,0,4,Vernon Wells,,1,1.000,,.270,,,1,Vernon,,,,,1,,,0,,,400,,0,,,0,,0,,1,,,1,1,0,0,2,Blue Jays,0,,0,
5,Downs,0,0,0,P,0,3,0,0,0,Scott Downs,5,,1.000,2,.000,0,3,0,Scott,0,0,,0,1,1,,0,,23,,,0,,,1,2.83,0,3,0,0,5,0,0,0,0,0,Blue Jays,0,,0,
5,Gregg,3,0,0,P,0,6,0,0,0,Kevin Gregg,2,,.000,5,.000,1,19,0,Kevin,34,1,true,0,0,1,,0,,2,,,0,,,0,3.31,0,3,0,1,28,0,0,0,0,0,Blue Jays,0,,0,
,Wise,,,,,,,,,,Dewayne Wise,,,,,,,,,Dewayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Overbay,,0,,1B,1,,0,1,2,Lyle Overbay,,1,1.000,,.248,,,1,Lyle,,,,,10,,,1,,,500,,0,,,2,,0,,0,,,0,0,0,0,0,Blue Jays,0,,0,
,Buck,,0,,C,1,,0,0,4,John Buck,,,1.000,,.273,,,2,John,,,,,11,,,0,,,600,,0,,,0,,0,,2,,,0,0,1,0,0,Blue Jays,0,,0,
,Tallet,,,,,,,,,,Brian Tallet,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
3,Camp,0,0,0,P,0,2,0,0,0,Shawn Camp,4,,.000,2,1.000,0,9,0,Shawn,1,1,,0,0,0,2/3,0,,12,,,0,,,0,2.88,0,2,0,0,13,0,0,0,0,0,Blue Jays,0,,0,
,Encarnacion,,0,,DH,1,,0,0,4,Edwin Encarnacion,,1,.000,,.243,,,1,Edwin,,,,,0,,,0,,,800,,0,,,0,,0,,2,,,1,2,0,0,1,Blue Jays,0,,0,
,Hill,,,,,,,,,,Shawn Hill,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Buchholz,,,,,,,,,,Taylor Buchholz,,,,,,,,,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Frasor,,,,,,,,,,Jason Frasor,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,McGowan,,,,,,,,,,Dustin McGowan,,,,,,,,,Dustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Bautista,,0,,RF,2,,0,0,4,Jose Bautista,,,.000,,.264,,,0,Jose,,,,,0,,,0,,,300,,0,,,0,,1,,2,,,0,1,0,0,0,Blue Jays,0,,0,
,Lewis,,,,,,,,,,Fred Lewis,,,,,,,,,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
