inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Hisashi Iwakuma,1,2,2,Denard Span,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Hisashi Iwakuma,2,2,3,Anthony Rendon,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Hisashi Iwakuma,2,3,2,Jayson Werth,['N/A'],['Jayson Werth'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Hisashi Iwakuma,3,2,1,Adam LaRoche,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tanner Roark,1,1,3,Austin Jackson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tanner Roark,2,2,2,Dustin Ackley,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tanner Roark,3,2,2,Robinson Cano,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Hisashi Iwakuma,1,1,3,Ian Desmond,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,1,[],Hisashi Iwakuma,1,0,1,Bryce Harper,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
2,top,0,[],Hisashi Iwakuma,2,2,2,Wilson Ramos,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Hisashi Iwakuma,3,2,3,Asdrubal Cabrera,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Tanner Roark,0,1,1,Kendrys Morales,['Kendrys Morales'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Tanner Roark,1,0,1,Kyle Seager,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Tanner Roark,2,2,3,Chris Denorfia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Tanner Roark,3,0,2,Endy Chavez,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,1,N/A,N/A,N/A
3,top,1,[],Hisashi Iwakuma,0,1,0,Nate Schierholtz,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,2,1,N/A,N/A
3,top,0,[],Hisashi Iwakuma,0,0,1,Denard Span,['N/A'],['Denard Span'],['N/A'],Double,N/A,0,2,N/A,N/A,N/A
3,top,0,[],Hisashi Iwakuma,1,0,2,Anthony Rendon,['N/A'],['N/A'],['Denard Span'],Flyout,N/A,0,2,N/A,N/A,N/A
3,top,0,[],Hisashi Iwakuma,2,1,1,Jayson Werth,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
3,top,0,[],Hisashi Iwakuma,3,0,3,Adam LaRoche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Tanner Roark,1,0,0,Mike Zunino,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Tanner Roark,1,0,1,Brad Miller,['N/A'],['Brad Miller'],['N/A'],Double,N/A,0,2,N/A,N/A,N/A
3,bottom,0,[],Tanner Roark,1,0,1,Austin Jackson,['Austin Jackson'],['N/A'],['Brad Miller'],Single,N/A,0,2,N/A,N/A,N/A
3,bottom,1,['Brad Miller'],Tanner Roark,1,3,2,Dustin Ackley,['Dustin Ackley'],['N/A'],['Austin Jackson'],Single,N/A,1,2,1,N/A,N/A
3,bottom,0,[],Tanner Roark,3,0,1,Robinson Cano,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,2,N/A,N/A,N/A
4,top,0,[],Hisashi Iwakuma,1,3,2,Ian Desmond,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
4,top,1,[],Hisashi Iwakuma,1,3,1,Bryce Harper,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,3,1,N/A,N/A
4,top,0,[],Hisashi Iwakuma,2,0,0,Wilson Ramos,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
4,top,0,[],Hisashi Iwakuma,3,0,1,Asdrubal Cabrera,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Tanner Roark,1,2,1,Kendrys Morales,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Tanner Roark,1,1,0,Kyle Seager,['Kyle Seager'],['N/A'],['N/A'],Single,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Tanner Roark,2,0,1,Chris Denorfia,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Tanner Roark,3,0,1,Endy Chavez,['N/A'],['N/A'],['N/A'],Bunt Groundout,N/A,1,3,N/A,N/A,N/A
5,top,0,[],Hisashi Iwakuma,1,2,3,Nate Schierholtz,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,3,N/A,N/A,N/A
5,top,0,[],Hisashi Iwakuma,2,1,0,Denard Span,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
5,top,0,[],Hisashi Iwakuma,3,0,1,Anthony Rendon,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
5,bottom,0,[],Tanner Roark,1,1,0,Mike Zunino,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,3,N/A,N/A,N/A
5,bottom,0,[],Tanner Roark,1,2,2,Brad Miller,['Brad Miller'],['N/A'],['N/A'],Single,N/A,1,3,N/A,N/A,N/A
5,bottom,0,[],Tanner Roark,1,2,2,Austin Jackson,['Austin Jackson'],['Brad Miller'],['N/A'],Single,N/A,1,3,N/A,N/A,N/A
5,bottom,3,"['Brad Miller', 'Austin Jackson']",Tanner Roark,1,2,0,Dustin Ackley,['N/A'],['N/A'],['N/A'],Home Run,N/A,4,3,3,N/A,N/A
5,bottom,0,[],Tanner Roark,1,1,0,Robinson Cano,['Robinson Cano'],['N/A'],['N/A'],Single,N/A,4,3,N/A,N/A,N/A
5,bottom,0,[],Tanner Roark,3,2,1,Kendrys Morales,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,4,3,N/A,N/A,N/A
6,top,0,[],Hisashi Iwakuma,1,3,3,Jayson Werth,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
6,top,0,[],Hisashi Iwakuma,2,1,0,Adam LaRoche,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
6,top,0,[],Hisashi Iwakuma,3,0,0,Ian Desmond,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
6,bottom,0,[],Tanner Roark,1,0,1,Kyle Seager,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
6,bottom,0,[],Tanner Roark,2,1,3,Chris Denorfia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
6,bottom,0,[],Tanner Roark,3,2,1,Endy Chavez,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Charlie Furbush,1,2,3,Bryce Harper,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Danny Farquhar,1,0,3,Wilson Ramos,['Wilson Ramos'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Danny Farquhar,1,4,2,Asdrubal Cabrera,['Asdrubal Cabrera'],['Wilson Ramos'],['N/A'],Walk,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Danny Farquhar,2,1,1,Nate Schierholtz,['Nate Schierholtz'],['N/A'],['Danny Espinosa'],Forceout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Danny Farquhar,3,2,2,Denard Span,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Tanner Roark,1,2,3,Mike Zunino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Tanner Roark,1,3,1,Brad Miller,['Brad Miller'],['N/A'],['N/A'],Single,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Tanner Roark,1,0,0,Austin Jackson,['Austin Jackson'],['Brad Miller'],['N/A'],Single,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Jerry Blevins,2,1,1,Dustin Ackley,['N/A'],['N/A'],['N/A'],Lineout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Jerry Blevins,3,0,1,Robinson Cano,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Yoervis Medina,1,0,3,Anthony Rendon,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Yoervis Medina,2,1,0,Jayson Werth,['N/A'],['N/A'],['N/A'],Pop Out,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Yoervis Medina,2,4,2,Adam LaRoche,['Adam LaRoche'],['N/A'],['N/A'],Walk,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Yoervis Medina,3,3,3,Ian Desmond,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Jerry Blevins,0,4,2,Kendrys Morales,['Kendrys Morales'],['N/A'],['N/A'],Walk,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Jerry Blevins,1,0,0,Kyle Seager,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],N/A,1,1,2,Chris Denorfia,['N/A'],['James Jones'],['N/A'],Stolen Base 2B,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Craig Stammen,2,1,3,Chris Denorfia,['N/A'],['James Jones'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],N/A,2,2,1,Endy Chavez,['N/A'],['N/A'],['James Jones'],Stolen Base 3B,N/A,4,3,N/A,N/A,N/A
8,bottom,1,['James Jones'],Craig Stammen,2,2,2,Endy Chavez,['N/A'],['Endy Chavez'],['James Jones'],Double,N/A,5,3,1,N/A,N/A
8,bottom,0,[],Craig Stammen,3,0,2,Mike Zunino,['N/A'],['N/A'],['N/A'],Lineout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Fernando Rodney,0,0,2,Bryce Harper,['Bryce Harper'],['N/A'],['N/A'],Single,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Fernando Rodney,1,0,1,Jose Lobaton,['N/A'],['N/A'],['N/A'],Lineout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Fernando Rodney,2,0,0,Asdrubal Cabrera,['N/A'],['Bryce Harper'],['N/A'],Groundout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Fernando Rodney,3,1,0,Nate Schierholtz,['N/A'],['N/A'],['N/A'],Groundout,N/A,5,3,N/A,N/A,N/A
