p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Ziegler,,,,,,,,,,Brad Ziegler,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Maybin,,0,,CF-RF,2,,0,0,4,Cameron Maybin,,1,1.000,,.281,,,3,Cameron,,,,,1,,,0,.736,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Marlins,0,.375,0,.361
,Rojas,,0,,SS,0,,0,0,5,Miguel Rojas,,2,1.000,,.256,,,5,Miguel,,,,,1,,,0,.711,,200,,0,,,0,,0,,2,,,0,0,1,0,0,Marlins,0,.385,0,.326
,Castro,,0,,2B,0,,0,0,5,Starlin Castro,,2,1.000,,.286,,,6,Starlin,,,,,1,,,0,.721,,300,,0,,,3,,0,,1,,,0,1,3,0,0,Marlins,1,.333,0,.388
,Dietrich,,0,,LF,0,,0,1,4,Derek Dietrich,,1,1.000,,.311,,,0,Derek,,,,,5,,,0,.824,,100,,0,,,0,,1,,3,,,0,0,0,0,1,Marlins,0,.444,0,.380
,Telis,,0,,PH,0,,0,0,0,Tomas Telis,,,.000,,.200,,,0,Tomas,,,,,0,,,1,.533,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Marlins,0,.200,0,.333
,Cloyd,,,,,,,,,,Tyler Cloyd,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
0,Tazawa,0,0,2,P,0,6,0,0,0,Junichi Tazawa,0,,.000,0,.000,1,16,0,Junichi,0,2,,0,0,1,1/3,0,.000,0,902,,0,43,,0,1.29,0,4,0,0,28,0,0,0,0,0,Marlins,0,.000,0,.000
2,Urena,5,0,1,P,0,19,0,0,1,Jose Urena,0,,.000,0,.000,3,49,0,Jose,0,4,,0,0,5,,0,.000,0,900,true,0,53,,0,5.06,0,15,0,3,80,0,0,1,0,0,Marlins,0,.000,0,.000
,Bour,,0,,1B,1,,0,0,4,Justin Bour,,2,.889,,.162,,,2,Justin,,,,,8,,,0,.414,,400,,1,,,0,,0,,0,,,0,0,1,0,0,Marlins,0,.189,0,.225
,Holaday,,0,,C,2,,0,0,3,Bryan Holaday,,,1.000,,.176,,,0,Bryan,,,,,9,,,1,.439,,800,,0,,,1,,0,,1,,,0,0,0,0,0,Marlins,0,.176,0,.263
,Rivera,,0,,PH,1,,0,0,1,Yadiel Rivera,,,.000,,.091,,,1,Yadiel,,,,,0,,,0,.258,,703,,0,,,0,,0,,0,,,0,0,0,0,0,Marlins,0,.091,0,.167
,Smith,,,,,,,,,,Caleb Smith,,,,,,,,,Caleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
1,Guerrero,0,0,0,P,0,3,0,0,0,Tayron Guerrero,0,,.000,0,.000,0,6,0,Tayron,0,1,,0,0,1,,0,.000,0,704,,0,47,,0,8.53,0,3,0,0,9,0,0,0,0,0,Marlins,0,.000,0,.000
,Wallach,,,,,,,,,,Chad Wallach,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Peters,,,,,,,,,,Dillon Peters,,,,,,,,,Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Anderson,,0,,3B,0,,0,0,3,Brian Anderson,,2,1.000,,.289,,,0,Brian,,,,,1,,,1,.900,,500,,0,,,3,,1,,1,,,0,1,0,0,1,Marlins,0,.474,0,.426
,Graves,,,,,,,,,,Brett Graves,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Garcia,,,,,,,,,,Jarlin Garcia,,,,,,,,,Jarlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
0,Barraclough,1,0,1,P,0,5,0,0,0,Kyle Barraclough,0,,.000,0,.000,0,12,0,Kyle,0,2,,0,0,0,2/3,0,.000,0,701,,0,42,,0,0.00,0,2,0,0,25,0,0,0,0,0,Marlins,0,.000,0,.000
,Steckenrider,,,,,,,,,,Drew Steckenrider,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Brinson,,0,,CF,0,,0,0,2,Lewis Brinson,,1,.000,,.163,,,1,Lewis,,,,,0,,,0,.380,,903,,0,,,0,,0,,0,,,0,0,1,0,0,Marlins,0,.163,0,.217
,O'Grady,,,,,,,,,,Chris O'Grady,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
0,Despaigne,0,0,1,P,0,3,0,0,0,Odrisamer Despaigne,2,,.000,0,.333,0,5,0,Odrisamer,0,0,,0,0,1,,0,.666,0,702,,0,44,,0,4.09,0,3,0,0,13,0,0,0,0,0,Marlins,0,.333,0,.333
,Lee,,0,,RF,0,,0,0,3,Braxton Lee,,1,1.000,,.250,,,2,Braxton,,,,,1,,,0,.558,,700,,0,,,0,,0,,1,,,0,0,1,0,0,Marlins,0,.250,0,.308
,Richards,,,,,,,,,,Trevor Richards,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marlins,,,,
,Gonzalez,,0,,1B,2,,0,0,3,Adrian Gonzalez,,,1.000,,.269,,,1,Adrian,,,,,9,,,1,.810,,600,,0,,,1,,0,,1,,,0,1,0,0,1,Mets,0,.423,0,.387
,Reyes,,0,,PH,0,,0,0,1,Jose Reyes,,1,.000,,.000,,,0,Jose,,,,,0,,,0,.091,,805,,0,,,0,,0,,0,,,0,0,0,0,0,Mets,0,.000,0,.091
,Cabrera,,0,,2B,2,,0,0,4,Asdrubal Cabrera,,1,1.000,,.324,,,2,Asdrubal,,,,,3,,,0,.876,,500,,0,,,2,,0,,1,,,0,1,0,0,0,Mets,0,.486,0,.390
,Frazier,,0,,3B,2,,0,0,2,Todd Frazier,,,1.000,,.207,,,2,Todd,,,,,1,,,2,.695,,400,,0,,,1,,0,,0,,,0,1,0,0,0,Mets,0,.310,0,.385
,Bruce,,0,,RF,0,,0,0,3,Jay Bruce,,1,1.000,,.278,,,3,Jay,,,,,3,,,1,.822,,300,,0,,,0,,0,,1,,,0,0,1,0,1,Mets,0,.472,0,.350
0,Blevins,0,0,0,P,0,1,0,0,0,Jerry Blevins,1,,.000,0,.000,0,3,0,Jerry,0,0,,0,0,0,1/3,0,.000,1,803,,0,42,,0,0.00,0,1,0,0,3,0,0,0,0,0,Mets,0,.000,0,.000
,Cespedes,,0,,LF,1,,0,0,4,Yoenis Cespedes,,,1.000,,.189,,,5,Yoenis,,,,,0,,,0,.718,,200,,0,,,1,,0,,0,,,0,0,3,0,0,Mets,0,.432,0,.286
,Lagares,,,,,,,,,,Juan Lagares,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,d'Arnaud,,,,,,,,,,Travis d'Arnaud,,,,,,,,,Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Harvey,,,,,,,,,,Matt Harvey,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Flores,,,,,,,,,,Wilmer Flores,,,,,,,,,Wilmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
0,Familia,2,0,0,P,0,5,0,0,0,Jeurys Familia,0,,.000,0,.000,0,14,0,Jeurys,5,3,true,0,0,1,,0,.000,0,806,,0,45,,0,0.00,0,3,0,0,18,0,0,0,0,0,Mets,0,.000,0,.000
0,Robles,2,0,0,P,0,5,0,0,0,Hansel Robles,1,,.000,0,.000,0,15,0,Hansel,0,1,,0,0,1,,0,.000,2,802,,0,43,,0,2.25,0,3,0,0,22,0,0,0,0,0,Mets,0,.000,0,.000
,Matz,,,,,,,,,,Steven Matz,,,,,,,,,Steven,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
0,Ramos,0,0,1,P,0,3,0,0,0,AJ Ramos,0,,.000,0,.000,0,5,0,AJ,0,0,,0,0,0,2/3,0,.000,3,804,,0,42,,0,0.00,0,2,0,0,10,0,0,0,0,0,Mets,0,.000,0,.000
0,Syndergaard,5,0,2,P,0,25,0,0,2,Noah Syndergaard,2,,1.000,0,.000,2,54,0,Noah,0,5,,0,1,6,,0,.000,0,800,,0,61,true,0,3.94,0,18,0,1,90,0,0,2,0,0,Mets,0,.000,0,.000
